state_norm,district,month,demo_age_5_17,demo_age_17_
odisha,kandhamal,September 2025,572,4547
odisha,kendrapara,September 2025,646,5772
odisha,keonjhar,September 2025,0,0
odisha,khordha,September 2025,889,5694
odisha,koraput,September 2025,1088,9177
odisha,malkangiri,September 2025,529,3401
odisha,mayurbhanj,September 2025,1342,12038
odisha,nabarangpur,September 2025,991,8904
odisha,nayagarh,September 2025,404,3033
odisha,nuapada,September 2025,331,3049
odisha,puri,September 2025,616,5186
odisha,rayagada,September 2025,584,5668
odisha,sambalpur,September 2025,474,4746
odisha,sonepur,September 2025,272,1876
odisha,sundargarh,September 2025,834,7466
puducherry,karaikal,September 2025,615,606
puducherry,puducherry,September 2025,484,2524
punjab,amritsar,September 2025,644,9792
punjab,barnala,September 2025,123,1914
punjab,bathinda,September 2025,413,6155
punjab,faridkot,September 2025,159,1958
punjab,fatehgarh sahib,September 2025,179,2321
punjab,fazilka,September 2025,325,5021
punjab,ferozepur,September 2025,303,3644
punjab,gurdaspur,September 2025,527,7985
punjab,hoshiarpur,September 2025,413,5171
punjab,jalandhar,September 2025,520,7995
punjab,kapurthala,September 2025,226,2805
punjab,ludhiana,September 2025,1069,14581
punjab,malerkotla,September 2025,110,1454
punjab,mansa,September 2025,186,2490
punjab,moga,September 2025,270,3727
punjab,pathankot,September 2025,146,1554
punjab,patiala,September 2025,528,7171
punjab,rupnagar,September 2025,172,1904
punjab,s a s nagar,September 2025,0,0
punjab,sangrur,September 2025,358,5265
punjab,shahid bhagat singh nagar,September 2025,121,1083
punjab,sri muktsar sahib,September 2025,307,3219
punjab,tarn taran,September 2025,280,5421
rajasthan,ajmer,September 2025,1484,9390
rajasthan,alwar,September 2025,2180,12968
rajasthan,balotra,September 2025,0,0
rajasthan,banswara,September 2025,877,10006
rajasthan,baran,September 2025,846,7959
rajasthan,barmer,September 2025,1080,8347
rajasthan,beawar,September 2025,0,0
rajasthan,bharatpur,September 2025,1609,10521
rajasthan,bhilwara,September 2025,1210,10159
rajasthan,bikaner,September 2025,1004,6620
rajasthan,bundi,September 2025,779,5521
rajasthan,chittorgarh,September 2025,1204,7431
rajasthan,churu,September 2025,943,5854
rajasthan,dausa,September 2025,832,4474
rajasthan,deeg,September 2025,22,188
rajasthan,dholpur,September 2025,1141,5701
rajasthan,didwana kuchaman,September 2025,0,0
rajasthan,dungarpur,September 2025,889,8133
rajasthan,ganganagar,September 2025,841,6441
rajasthan,hanumangarh,September 2025,679,4678
rajasthan,jaipur,September 2025,2944,23004
rajasthan,jaisalmer,September 2025,258,2189
rajasthan,jalore,September 2025,665,6219
rajasthan,jhalawar,September 2025,908,7892
rajasthan,jhunjhunu,September 2025,1016,7069
rajasthan,jodhpur,September 2025,1555,11802
rajasthan,karauli,September 2025,1136,5817
rajasthan,khairthal tijara,September 2025,0,0
rajasthan,kota,September 2025,902,8009
rajasthan,kotputli behror,September 2025,0,0
rajasthan,nagaur,September 2025,1388,8444
rajasthan,pali,September 2025,842,6416
rajasthan,phalodi,September 2025,0,0
rajasthan,pratapgarh,September 2025,503,6163
rajasthan,rajsamand,September 2025,737,4467
rajasthan,salumbar,September 2025,0,0
rajasthan,sawai madhopur,September 2025,688,4672
rajasthan,sikar,September 2025,1263,8565
rajasthan,sirohi,September 2025,664,4159
rajasthan,tonk,September 2025,797,5817
rajasthan,udaipur,September 2025,1339,12835
sikkim,gangtok,September 2025,0,0
sikkim,gyalshing,September 2025,0,0
sikkim,mangan,September 2025,0,13
sikkim,namchi,September 2025,1,90
sikkim,pakyong,September 2025,0,0
sikkim,soreng,September 2025,0,0
tamil nadu,ariyalur,September 2025,855,2955
tamil nadu,chengalpattu,September 2025,291,2733
tamil nadu,chennai,September 2025,3431,19824
tamil nadu,coimbatore,September 2025,2475,15857
tamil nadu,cuddalore,September 2025,2315,11251
tamil nadu,dharmapuri,September 2025,1500,5566
tamil nadu,dindigul,September 2025,1623,8348
tamil nadu,erode,September 2025,1430,9637
tamil nadu,kallakurichi,September 2025,225,1238
tamil nadu,kancheepuram,September 2025,3754,16564
tamil nadu,kanniyakumari,September 2025,1853,7825
tamil nadu,karur,September 2025,711,4054
tamil nadu,krishnagiri,September 2025,1554,7787
tamil nadu,madurai,September 2025,2380,12375
tamil nadu,mayiladuthurai,September 2025,85,542
tamil nadu,nagapattinam,September 2025,959,7265
tamil nadu,namakkal,September 2025,1396,6502
tamil nadu,perambalur,September 2025,527,2363
tamil nadu,pudukkottai,September 2025,1542,7809
tamil nadu,ramanathapuram,September 2025,878,5632
tamil nadu,ranipet,September 2025,30,218
tamil nadu,salem,September 2025,3246,15131
tamil nadu,sivaganga,September 2025,1030,5088
tamil nadu,tenkasi,September 2025,315,1311
tamil nadu,thanjavur,September 2025,2590,10804
tamil nadu,the nilgiris,September 2025,376,2438
tamil nadu,theni,September 2025,965,5941
tamil nadu,thiruvallur,September 2025,3120,17910
tamil nadu,thiruvarur,September 2025,997,6202
tamil nadu,thoothukkudi,September 2025,1373,7212
tamil nadu,tiruchirappalli,September 2025,1990,10624
tamil nadu,tirunelveli,September 2025,3030,10872
tamil nadu,tirupathur,September 2025,142,1319
tamil nadu,tiruppur,September 2025,2089,10033
tamil nadu,tiruvannamalai,September 2025,2277,9872
tamil nadu,vellore,September 2025,2584,13709
tamil nadu,viluppuram,September 2025,2478,12967
tamil nadu,virudhunagar,September 2025,1443,7247
telangana,adilabad,September 2025,684,6817
telangana,bhadradri kothagudem,September 2025,809,5353
telangana,hanumakonda,September 2025,246,4085
telangana,hyderabad,September 2025,2648,19192
telangana,jagitial,September 2025,249,3053
telangana,jangoan,September 2025,233,4526
telangana,jayashankar bhupalapally,September 2025,172,2872
telangana,jogulamba gadwal,September 2025,503,3353
telangana,kamareddy,September 2025,380,3482
telangana,karimnagar,September 2025,1089,13977
telangana,khammam,September 2025,1205,8831
telangana,kumuram bheem asifabad,September 2025,0,0
telangana,mahabubabad,September 2025,312,4069
telangana,mahabubnagar,September 2025,2201,12836
telangana,mancherial,September 2025,341,4784
telangana,medak,September 2025,1142,10820
telangana,medchal malkajgiri,September 2025,1419,10397
telangana,mulugu,September 2025,143,2106
telangana,nagarkurnool,September 2025,378,4657
telangana,nalgonda,September 2025,967,13406
telangana,narayanpet,September 2025,476,4165
telangana,nirmal,September 2025,627,6161
telangana,nizamabad,September 2025,975,8800
telangana,peddapalli,September 2025,117,2108
telangana,rajanna sircilla,September 2025,275,2329
telangana,ranga reddy,September 2025,105,1023
telangana,sangareddy,September 2025,615,4556
telangana,siddipet,September 2025,542,8096
telangana,suryapet,September 2025,552,8968
telangana,vikarabad,September 2025,1662,13442
telangana,wanaparthy,September 2025,577,4994
telangana,warangal,September 2025,640,4767
telangana,yadadri bhuvanagiri,September 2025,0,0
the dadra and nagar haveli and daman and diu,dadra and nagar haveli,September 2025,0,0
the dadra and nagar haveli and daman and diu,daman,September 2025,0,0
the dadra and nagar haveli and daman and diu,diu,September 2025,0,0
tripura,dhalai,September 2025,200,2190
tripura,gomati,September 2025,185,949
tripura,khowai,September 2025,107,581
tripura,north tripura,September 2025,153,2416
tripura,sepahijala,September 2025,147,1627
tripura,south tripura,September 2025,424,3908
tripura,unakoti,September 2025,56,553
tripura,west tripura,September 2025,619,6712
uttar pradesh,agra,September 2025,4629,23764
uttar pradesh,aligarh,September 2025,3770,21213
uttar pradesh,ambedkar nagar,September 2025,2700,12260
uttar pradesh,amethi,September 2025,2518,13105
uttar pradesh,amroha,September 2025,1982,11151
uttar pradesh,auraiya,September 2025,1922,7960
uttar pradesh,ayodhya,September 2025,388,2053
uttar pradesh,azamgarh,September 2025,6511,27956
uttar pradesh,baghpat,September 2025,1143,8458
uttar pradesh,bahraich,September 2025,3085,19068
uttar pradesh,ballia,September 2025,4509,17664
uttar pradesh,balrampur,September 2025,1376,11347
uttar pradesh,banda,September 2025,2046,10605
uttar pradesh,bara banki,September 2025,2740,17613
uttar pradesh,bareilly,September 2025,5217,28622
uttar pradesh,basti,September 2025,2965,13192
uttar pradesh,bhadohi,September 2025,344,1029
uttar pradesh,bijnor,September 2025,3044,21523
uttar pradesh,budaun,September 2025,4157,23138
uttar pradesh,bulandshahr,September 2025,3926,18653
uttar pradesh,chandauli,September 2025,3583,16975
uttar pradesh,chitrakoot,September 2025,1494,7662
uttar pradesh,deoria,September 2025,3962,18125
uttar pradesh,etah,September 2025,2507,11459
uttar pradesh,etawah,September 2025,1836,10051
uttar pradesh,farrukhabad,September 2025,2371,10653
uttar pradesh,fatehpur,September 2025,3438,16613
uttar pradesh,firozabad,September 2025,2777,15004
uttar pradesh,gautam buddha nagar,September 2025,1438,11729
uttar pradesh,ghaziabad,September 2025,2077,19023
uttar pradesh,ghazipur,September 2025,6012,20636
uttar pradesh,gonda,September 2025,3606,16760
uttar pradesh,gorakhpur,September 2025,5032,23529
uttar pradesh,hamirpur,September 2025,1248,7815
uttar pradesh,hapur,September 2025,742,5269
uttar pradesh,hardoi,September 2025,4151,25403
uttar pradesh,hathras,September 2025,1748,8529
uttar pradesh,jalaun,September 2025,1585,9389
uttar pradesh,jaunpur,September 2025,7041,25612
uttar pradesh,jhansi,September 2025,1547,10259
uttar pradesh,kannauj,September 2025,2251,9890
uttar pradesh,kanpur dehat,September 2025,2810,12528
uttar pradesh,kanpur nagar,September 2025,3112,21529
uttar pradesh,kasganj,September 2025,1557,8383
uttar pradesh,kaushambi,September 2025,2889,9854
uttar pradesh,kheri,September 2025,3816,28631
uttar pradesh,kushinagar,September 2025,4116,18930
uttar pradesh,lalitpur,September 2025,1367,8073
uttar pradesh,lucknow,September 2025,2567,23945
uttar pradesh,mahoba,September 2025,1146,5945
uttar pradesh,mahrajganj,September 2025,4021,16588
uttar pradesh,mainpuri,September 2025,2222,10719
uttar pradesh,mathura,September 2025,2751,13752
uttar pradesh,mau,September 2025,3232,12801
uttar pradesh,meerut,September 2025,2321,19322
uttar pradesh,mirzapur,September 2025,2933,14328
uttar pradesh,moradabad,September 2025,2341,17014
uttar pradesh,muzaffarnagar,September 2025,2310,15466
uttar pradesh,pilibhit,September 2025,1909,12710
uttar pradesh,pratapgarh,September 2025,3533,18274
uttar pradesh,prayagraj,September 2025,557,3114
uttar pradesh,rae bareli,September 2025,3341,17603
uttar pradesh,rampur,September 2025,2066,13535
uttar pradesh,saharanpur,September 2025,2403,18196
uttar pradesh,sambhal,September 2025,2777,14698
uttar pradesh,sant kabir nagar,September 2025,2462,11264
uttar pradesh,shahjahanpur,September 2025,4178,22027
uttar pradesh,shamli,September 2025,978,7295
uttar pradesh,shrawasti,September 2025,1371,9710
uttar pradesh,siddharthnagar,September 2025,3059,14121
uttar pradesh,sitapur,September 2025,3762,26852
uttar pradesh,sonbhadra,September 2025,2224,11812
uttar pradesh,sultanpur,September 2025,3438,14546
uttar pradesh,unnao,September 2025,2769,18785
uttar pradesh,varanasi,September 2025,4037,21494
uttarakhand,almora,September 2025,333,1958
uttarakhand,bageshwar,September 2025,251,892
uttarakhand,chamoli,September 2025,233,1577
uttarakhand,champawat,September 2025,220,1333
uttarakhand,dehradun,September 2025,768,7514
uttarakhand,haridwar,September 2025,1200,10021
uttarakhand,nainital,September 2025,572,4206
uttarakhand,pauri garhwal,September 2025,373,3171
uttarakhand,pithoragarh,September 2025,283,1706
uttarakhand,rudraprayag,September 2025,164,849
uttarakhand,tehri garhwal,September 2025,461,4255
uttarakhand,udham singh nagar,September 2025,1136,9297
uttarakhand,uttarkashi,September 2025,289,1175
west bengal,alipurduar,September 2025,392,2487
west bengal,bankura,September 2025,2421,32028
west bengal,birbhum,September 2025,2649,32888
west bengal,cooch behar,September 2025,3149,27460
west bengal,dakshin dinajpur,September 2025,1289,21352
west bengal,darjeeling,September 2025,509,8955
west bengal,hooghly,September 2025,2055,36491
west bengal,howrah,September 2025,1183,19864
west bengal,jalpaiguri,September 2025,2335,52821
west bengal,jhargram,September 2025,133,1403
west bengal,kalimpong,September 2025,41,383
west bengal,kolkata,September 2025,664,17467
west bengal,malda,September 2025,3161,40873
west bengal,murshidabad,September 2025,6339,69409
west bengal,nadia,September 2025,2492,40971
west bengal,north parganas,September 2025,3216,56583
west bengal,paschim bardhaman,September 2025,231,2572
west bengal,paschim medinipur,September 2025,3465,47504
west bengal,purba bardhaman,September 2025,377,3619
west bengal,purba medinipur,September 2025,1804,15824
west bengal,purulia,September 2025,2839,37335
west bengal,south parganas,September 2025,4623,68410
west bengal,uttar dinajpur,September 2025,3061,47882
andaman and nicobar islands,nicobars,October 2025,9,50
andaman and nicobar islands,north and middle andaman,October 2025,8,141
andaman and nicobar islands,south andamans,October 2025,55,304
andhra pradesh,alluri sitharama raju,October 2025,195,1360
andhra pradesh,anakapalli,October 2025,240,1194
andhra pradesh,ananthapuramu,October 2025,3233,6272
andhra pradesh,annamayya,October 2025,441,1920
andhra pradesh,bapatla,October 2025,202,1004
andhra pradesh,chittoor,October 2025,4209,11611
andhra pradesh,dr b r ambedkar konaseema,October 2025,264,1313
andhra pradesh,east godavari,October 2025,3003,13419
andhra pradesh,eluru,October 2025,408,1983
andhra pradesh,guntur,October 2025,3160,13539
andhra pradesh,kakinada,October 2025,370,1989
andhra pradesh,krishna,October 2025,2322,10167
andhra pradesh,kurnool,October 2025,3142,11947
andhra pradesh,nandyal,October 2025,299,1512
andhra pradesh,ntr,October 2025,0,0
andhra pradesh,palnadu,October 2025,331,1389
andhra pradesh,parvathipuram manyam,October 2025,214,886
andhra pradesh,prakasam,October 2025,2312,11395
andhra pradesh,sri potti sriramulu nellore,October 2025,275,1569
andhra pradesh,sri sathya sai,October 2025,396,1628
andhra pradesh,srikakulam,October 2025,3065,7763
andhra pradesh,tirupati,October 2025,350,1617
andhra pradesh,visakhapatnam,October 2025,2007,10396
andhra pradesh,vizianagaram,October 2025,1528,6242
andhra pradesh,west godavari,October 2025,1635,9707
andhra pradesh,y s r kadapa,October 2025,0,0
arunachal pradesh,anjaw,October 2025,20,50
arunachal pradesh,bichom,October 2025,0,0
arunachal pradesh,changlang,October 2025,72,477
arunachal pradesh,dibang valley,October 2025,9,10
arunachal pradesh,east kameng,October 2025,53,190
arunachal pradesh,east siang,October 2025,93,406
arunachal pradesh,kamle,October 2025,8,8
arunachal pradesh,keyi panyor,October 2025,0,0
arunachal pradesh,kra daadi,October 2025,27,48
arunachal pradesh,kurung kumey,October 2025,20,34
arunachal pradesh,leparada,October 2025,2,0
arunachal pradesh,lohit,October 2025,26,171
arunachal pradesh,longding,October 2025,37,107
arunachal pradesh,lower dibang valley,October 2025,43,139
arunachal pradesh,lower siang,October 2025,7,26
arunachal pradesh,lower subansiri,October 2025,36,217
arunachal pradesh,namsai,October 2025,35,196
arunachal pradesh,pakke kessang,October 2025,2,19
arunachal pradesh,papum pare,October 2025,144,528
arunachal pradesh,shi yomi,October 2025,9,21
arunachal pradesh,siang,October 2025,25,80
arunachal pradesh,tawang,October 2025,33,92
arunachal pradesh,tirap,October 2025,11,107
arunachal pradesh,upper siang,October 2025,46,240
arunachal pradesh,upper subansiri,October 2025,54,109
arunachal pradesh,west kameng,October 2025,81,321
arunachal pradesh,west siang,October 2025,59,287
assam,bajali,October 2025,3,82
assam,baksa,October 2025,108,1777
assam,barpeta,October 2025,540,6060
assam,biswanath,October 2025,78,1331
assam,bongaigaon,October 2025,278,2713
assam,cachar,October 2025,672,7908
assam,charaideo,October 2025,89,1666
assam,chirang,October 2025,140,1945
assam,darrang,October 2025,441,3962
assam,dhemaji,October 2025,248,3376
assam,dhubri,October 2025,611,7475
assam,dibrugarh,October 2025,250,3338
assam,dima hasao,October 2025,1,35
assam,goalpara,October 2025,352,3851
assam,golaghat,October 2025,223,3544
assam,hailakandi,October 2025,335,3019
assam,hojai,October 2025,196,2536
assam,jorhat,October 2025,166,2942
assam,kamrup,October 2025,372,5986
assam,kamrup metro,October 2025,264,2486
assam,karbi anglong,October 2025,284,5265
assam,kokrajhar,October 2025,121,2278
assam,lakhimpur,October 2025,352,4488
assam,majuli,October 2025,37,539
assam,marigaon,October 2025,464,4281
assam,nagaon,October 2025,869,13172
assam,nalbari,October 2025,199,2402
assam,sivasagar,October 2025,0,0
assam,sonitpur,October 2025,347,5826
assam,south salmara mancachar,October 2025,100,1362
assam,sribhumi,October 2025,33,669
assam,tamulpur,October 2025,0,0
assam,tinsukia,October 2025,230,6292
assam,udalguri,October 2025,143,2123
assam,west karbi anglong,October 2025,7,152
