month,state_norm,district_resolved,age_0_5,age_5_17,age_18_greater
December 2025,rajasthan,salumbar,1,0,0
December 2025,rajasthan,sawai madhopur,596,327,0
December 2025,rajasthan,sikar,1035,548,2
December 2025,rajasthan,sirohi,640,493,18
December 2025,rajasthan,tonk,481,236,4
December 2025,rajasthan,udaipur,1327,1019,9
December 2025,sikkim,mangan,0,0,1
December 2025,sikkim,namchi,1,0,4
December 2025,tamil nadu,ariyalur,328,38,17
December 2025,tamil nadu,chengalpattu,132,46,17
December 2025,tamil nadu,chennai,1341,249,44
December 2025,tamil nadu,coimbatore,1081,265,11
December 2025,tamil nadu,cuddalore,1216,120,32
December 2025,tamil nadu,dharmapuri,820,137,25
December 2025,tamil nadu,dindigul,746,158,7
December 2025,tamil nadu,erode,769,136,3
December 2025,tamil nadu,kallakurichi,131,13,10
December 2025,tamil nadu,kancheepuram,1766,440,7
December 2025,tamil nadu,kanniyakumari,654,30,0
December 2025,tamil nadu,karur,586,70,2
December 2025,tamil nadu,krishnagiri,899,170,2
December 2025,tamil nadu,madurai,1211,117,2
December 2025,tamil nadu,mayiladuthurai,69,11,0
December 2025,tamil nadu,nagapattinam,542,91,0
December 2025,tamil nadu,namakkal,620,85,2
December 2025,tamil nadu,perambalur,315,28,0
December 2025,tamil nadu,pudukkottai,864,210,15
December 2025,tamil nadu,ramanathapuram,576,59,10
December 2025,tamil nadu,ranipet,16,3,0
December 2025,tamil nadu,salem,1589,255,46
December 2025,tamil nadu,sivaganga,642,74,2
December 2025,tamil nadu,tenkasi,197,15,0
December 2025,tamil nadu,thanjavur,1152,262,4
December 2025,tamil nadu,the nilgiris,208,75,0
December 2025,tamil nadu,theni,469,68,0
December 2025,tamil nadu,thiruvallur,1688,332,20
December 2025,tamil nadu,thiruvarur,677,116,0
December 2025,tamil nadu,thoothukkudi,858,141,0
December 2025,tamil nadu,tiruchirappalli,1470,162,3
December 2025,tamil nadu,tirunelveli,1483,137,0
December 2025,tamil nadu,tirupathur,207,24,0
December 2025,tamil nadu,tiruppur,873,150,1
December 2025,tamil nadu,tiruvannamalai,1052,53,8
December 2025,tamil nadu,vellore,1453,163,1
December 2025,tamil nadu,viluppuram,1372,143,1
December 2025,tamil nadu,virudhunagar,893,67,7
December 2025,telangana,adilabad,344,56,1
December 2025,telangana,bhadradri kothagudem,268,53,1
December 2025,telangana,hanumakonda,128,16,0
December 2025,telangana,hyderabad,2133,480,69
December 2025,telangana,jagitial,286,11,0
December 2025,telangana,jangoan,114,10,0
December 2025,telangana,jayashankar bhupalapally,81,23,0
December 2025,telangana,jogulamba gadwal,163,34,0
December 2025,telangana,kamareddy,220,16,2
December 2025,telangana,karimnagar,696,65,1
December 2025,telangana,khammam,392,61,1
December 2025,telangana,mahabubabad,134,32,0
December 2025,telangana,mahabubnagar,941,228,1
December 2025,telangana,mancherial,154,20,0
December 2025,telangana,medak,752,87,0
December 2025,telangana,medchal malkajgiri,583,135,11
December 2025,telangana,mulugu,102,24,0
December 2025,telangana,nagarkurnool,132,33,1
December 2025,telangana,nalgonda,625,101,9
December 2025,telangana,narayanpet,134,27,0
December 2025,telangana,nirmal,166,13,0
December 2025,telangana,nizamabad,702,70,4
December 2025,telangana,peddapalli,71,15,0
December 2025,telangana,rajanna sircilla,128,7,1
December 2025,telangana,ranga reddy,46,14,0
December 2025,telangana,sangareddy,304,46,5
December 2025,telangana,siddipet,208,19,0
December 2025,telangana,suryapet,198,21,0
December 2025,telangana,vikarabad,251,44,0
December 2025,telangana,wanaparthy,183,34,0
December 2025,telangana,warangal,301,51,0
December 2025,tripura,dhalai,170,80,1
December 2025,tripura,gomati,123,25,0
December 2025,tripura,khowai,45,18,6
December 2025,tripura,north tripura,203,70,2
December 2025,tripura,sepahijala,236,109,3
December 2025,tripura,south tripura,352,128,2
December 2025,tripura,unakoti,77,40,1
December 2025,tripura,west tripura,378,114,3
December 2025,uttar pradesh,agra,2067,1048,264
December 2025,uttar pradesh,aligarh,1591,774,18
December 2025,uttar pradesh,ambedkar nagar,605,475,4
December 2025,uttar pradesh,amethi,747,455,2
December 2025,uttar pradesh,amroha,1097,418,16
December 2025,uttar pradesh,auraiya,339,294,11
December 2025,uttar pradesh,ayodhya,100,39,0
December 2025,uttar pradesh,azamgarh,1004,1342,35
December 2025,uttar pradesh,baghpat,545,315,4
December 2025,uttar pradesh,bahraich,969,1224,52
December 2025,uttar pradesh,ballia,739,896,5
December 2025,uttar pradesh,balrampur,740,913,25
December 2025,uttar pradesh,banda,543,390,15
December 2025,uttar pradesh,bara banki,1101,429,6
December 2025,uttar pradesh,bareilly,1928,820,28
December 2025,uttar pradesh,basti,889,809,15
December 2025,uttar pradesh,bhadohi,42,47,0
December 2025,uttar pradesh,bijnor,1943,436,10
December 2025,uttar pradesh,budaun,903,764,42
December 2025,uttar pradesh,bulandshahr,1508,1036,21
December 2025,uttar pradesh,chandauli,441,420,9
December 2025,uttar pradesh,chitrakoot,685,526,3
December 2025,uttar pradesh,deoria,756,702,8
December 2025,uttar pradesh,etah,615,309,12
December 2025,uttar pradesh,etawah,632,299,3
December 2025,uttar pradesh,farrukhabad,692,492,2
December 2025,uttar pradesh,fatehpur,883,514,6
December 2025,uttar pradesh,firozabad,737,529,5
December 2025,uttar pradesh,gautam buddha nagar,774,557,37
December 2025,uttar pradesh,ghaziabad,1244,868,14
December 2025,uttar pradesh,ghazipur,764,884,10
December 2025,uttar pradesh,gonda,1049,763,69
December 2025,uttar pradesh,gorakhpur,985,1149,8
December 2025,uttar pradesh,hamirpur,385,197,4
December 2025,uttar pradesh,hapur,622,294,5
December 2025,uttar pradesh,hardoi,1356,918,28
December 2025,uttar pradesh,hathras,822,368,9
December 2025,uttar pradesh,jalaun,471,293,27
December 2025,uttar pradesh,jaunpur,868,1022,14
December 2025,uttar pradesh,jhansi,940,341,12
December 2025,uttar pradesh,kannauj,459,385,6
December 2025,uttar pradesh,kanpur dehat,540,369,18
December 2025,uttar pradesh,kanpur nagar,1301,1105,45
December 2025,uttar pradesh,kasganj,478,314,26
December 2025,uttar pradesh,kaushambi,766,321,1
December 2025,uttar pradesh,kheri,1323,1016,31
December 2025,uttar pradesh,kushinagar,870,989,6
December 2025,uttar pradesh,lalitpur,656,176,15
December 2025,uttar pradesh,lucknow,1794,1332,21
December 2025,uttar pradesh,mahoba,400,155,2
December 2025,uttar pradesh,mahrajganj,630,916,27
December 2025,uttar pradesh,mainpuri,707,643,25
December 2025,uttar pradesh,mathura,1126,697,6
December 2025,uttar pradesh,mau,437,570,7
December 2025,uttar pradesh,meerut,1331,814,18
December 2025,uttar pradesh,mirzapur,614,547,1
December 2025,uttar pradesh,moradabad,1260,416,12
December 2025,uttar pradesh,muzaffarnagar,873,423,13
December 2025,uttar pradesh,pilibhit,820,236,20
December 2025,uttar pradesh,pratapgarh,975,577,20
December 2025,uttar pradesh,prayagraj,165,97,5
December 2025,uttar pradesh,rae bareli,1140,655,10
December 2025,uttar pradesh,rampur,1082,486,24
December 2025,uttar pradesh,saharanpur,1867,558,6
December 2025,uttar pradesh,sambhal,920,726,27
December 2025,uttar pradesh,sant kabir nagar,581,515,3
December 2025,uttar pradesh,shahjahanpur,944,523,17
December 2025,uttar pradesh,shamli,1033,369,15
December 2025,uttar pradesh,shrawasti,259,385,9
December 2025,uttar pradesh,siddharthnagar,701,1149,34
December 2025,uttar pradesh,sitapur,1788,1189,35
December 2025,uttar pradesh,sonbhadra,511,265,0
December 2025,uttar pradesh,sultanpur,704,520,1
December 2025,uttar pradesh,unnao,972,815,12
December 2025,uttar pradesh,varanasi,1088,883,22
December 2025,uttarakhand,almora,253,19,0
December 2025,uttarakhand,bageshwar,96,13,1
December 2025,uttarakhand,chamoli,229,8,4
December 2025,uttarakhand,champawat,112,11,1
December 2025,uttarakhand,dehradun,901,92,5
December 2025,uttarakhand,haridwar,863,172,2
December 2025,uttarakhand,nainital,442,43,8
December 2025,uttarakhand,pauri garhwal,300,29,6
December 2025,uttarakhand,pithoragarh,228,21,1
December 2025,uttarakhand,rudraprayag,178,11,0
December 2025,uttarakhand,tehri garhwal,539,61,6
December 2025,uttarakhand,udham singh nagar,1014,135,7
December 2025,uttarakhand,uttarkashi,257,34,0
December 2025,west bengal,alipurduar,104,52,127
December 2025,west bengal,bankura,1324,322,104
December 2025,west bengal,birbhum,2146,244,33
December 2025,west bengal,cooch behar,631,201,84
December 2025,west bengal,dakshin dinajpur,654,119,31
December 2025,west bengal,darjeeling,468,162,182
December 2025,west bengal,hooghly,1653,511,235
December 2025,west bengal,howrah,986,342,97
December 2025,west bengal,jalpaiguri,828,544,194
December 2025,west bengal,jhargram,104,26,27
December 2025,west bengal,kalimpong,14,9,70
December 2025,west bengal,kolkata,660,510,282
December 2025,west bengal,malda,2179,648,42
December 2025,west bengal,murshidabad,4037,523,62
December 2025,west bengal,nadia,1625,320,368
December 2025,west bengal,north parganas,3104,742,950
December 2025,west bengal,paschim bardhaman,136,39,65
December 2025,west bengal,paschim medinipur,2022,477,119
December 2025,west bengal,purba bardhaman,347,65,86
December 2025,west bengal,purba medinipur,1848,150,37
December 2025,west bengal,purulia,1426,507,90
December 2025,west bengal,south parganas,4002,1183,221
December 2025,west bengal,uttar dinajpur,1980,608,66
