month,state_norm,district_resolved,bio_age_5_17,bio_age_17_
September 2025,manipur,senapati,1228,653
September 2025,manipur,tamenglong,315,279
September 2025,manipur,thoubal,2112,1698
September 2025,manipur,ukhrul,375,440
September 2025,meghalaya,east garo hills,101,208
September 2025,meghalaya,east jaintia hills,139,63
September 2025,meghalaya,east khasi hills,765,1199
September 2025,meghalaya,eastern west khasi hills,1,3
September 2025,meghalaya,north garo hills,86,44
September 2025,meghalaya,ri bhoi,277,168
September 2025,meghalaya,south garo hills,65,48
September 2025,meghalaya,south west garo hills,180,171
September 2025,meghalaya,south west khasi hills,117,151
September 2025,meghalaya,west garo hills,625,1671
September 2025,meghalaya,west jaintia hills,289,165
September 2025,meghalaya,west khasi hills,283,250
September 2025,mizoram,aizawl,2050,786
September 2025,mizoram,champhai,616,221
September 2025,mizoram,hnahthial,1,2
September 2025,mizoram,khawzawl,2,2
September 2025,mizoram,kolasib,161,103
September 2025,mizoram,lawngtlai,814,346
September 2025,mizoram,lunglei,214,197
September 2025,mizoram,mamit,284,124
September 2025,mizoram,saitual,1,4
September 2025,mizoram,serchhip,286,386
September 2025,nagaland,chumoukedima,7,24
September 2025,nagaland,dimapur,564,1404
September 2025,nagaland,kiphire,217,223
September 2025,nagaland,kohima,602,999
September 2025,nagaland,longleng,94,101
September 2025,nagaland,meluri,15,107
September 2025,nagaland,mokokchung,338,745
September 2025,nagaland,mon,329,732
September 2025,nagaland,niuland,12,9
September 2025,nagaland,noklak,21,38
September 2025,nagaland,peren,189,226
September 2025,nagaland,phek,199,579
September 2025,nagaland,shamator,7,37
September 2025,nagaland,tseminyu,2,4
September 2025,nagaland,tuensang,193,460
September 2025,nagaland,wokha,132,333
September 2025,nagaland,zunheboto,221,512
September 2025,odisha,angul,3946,3627
September 2025,odisha,balangir,4075,3745
September 2025,odisha,bargarh,4297,3496
September 2025,odisha,bhadrak,6373,3844
September 2025,odisha,boudh,1481,1192
September 2025,odisha,cuttack,5596,6076
September 2025,odisha,dhenkanal,3298,3298
September 2025,odisha,gajapati,2545,2354
September 2025,odisha,ganjam,6555,6597
September 2025,odisha,jagatsinghapur,2539,3380
September 2025,odisha,jajpur,4819,3975
September 2025,odisha,jharsuguda,1105,1234
September 2025,odisha,kalahandi,5053,4338
September 2025,odisha,kandhamal,2789,2771
September 2025,odisha,kendrapara,3737,3489
September 2025,odisha,khordha,4012,5091
September 2025,odisha,koraput,5198,6530
September 2025,odisha,malkangiri,1690,2008
September 2025,odisha,mayurbhanj,5188,6758
September 2025,odisha,nabarangpur,4675,4440
September 2025,odisha,nayagarh,3901,2752
September 2025,odisha,nuapada,3914,2349
September 2025,odisha,puri,3247,3246
September 2025,odisha,rayagada,2464,2732
September 2025,odisha,sambalpur,2161,2363
September 2025,odisha,sonepur,1490,1029
September 2025,odisha,sundargarh,4265,4713
September 2025,puducherry,karaikal,1566,1072
September 2025,puducherry,puducherry,3376,1735
September 2025,punjab,amritsar,4775,7955
September 2025,punjab,barnala,895,1525
September 2025,punjab,bathinda,2688,6094
September 2025,punjab,faridkot,1105,1998
September 2025,punjab,fatehgarh sahib,1022,2003
September 2025,punjab,fazilka,2693,2991
September 2025,punjab,ferozepur,2079,2617
September 2025,punjab,gurdaspur,3375,7448
September 2025,punjab,hoshiarpur,2707,4880
September 2025,punjab,jalandhar,3225,6858
September 2025,punjab,kapurthala,1004,2421
September 2025,punjab,ludhiana,5792,8284
September 2025,punjab,malerkotla,527,733
September 2025,punjab,mansa,1603,3158
September 2025,punjab,moga,1577,3222
September 2025,punjab,pathankot,1195,1193
September 2025,punjab,patiala,3341,5261
September 2025,punjab,rupnagar,1395,2248
September 2025,punjab,sangrur,2485,4261
September 2025,punjab,shahid bhagat singh nagar,1102,1338
September 2025,punjab,sri muktsar sahib,1543,2309
September 2025,punjab,tarn taran,2175,4408
September 2025,rajasthan,ajmer,20770,5311
September 2025,rajasthan,alwar,33179,7929
September 2025,rajasthan,banswara,16423,3191
September 2025,rajasthan,baran,11160,4572
September 2025,rajasthan,barmer,28583,6933
September 2025,rajasthan,bharatpur,19477,5723
September 2025,rajasthan,bhilwara,16300,4296
September 2025,rajasthan,bikaner,15263,6262
September 2025,rajasthan,bundi,8430,2788
September 2025,rajasthan,chittorgarh,9388,3184
September 2025,rajasthan,churu,16430,5555
September 2025,rajasthan,dausa,15772,3853
September 2025,rajasthan,deeg,2,17
September 2025,rajasthan,dholpur,14614,2073
September 2025,rajasthan,dungarpur,14560,2698
September 2025,rajasthan,ganganagar,11746,4513
September 2025,rajasthan,hanumangarh,10421,4449
September 2025,rajasthan,jaipur,32569,16745
September 2025,rajasthan,jaisalmer,5622,1704
September 2025,rajasthan,jalore,14122,3899
September 2025,rajasthan,jhalawar,15652,3414
September 2025,rajasthan,jhunjhunu,12229,5186
September 2025,rajasthan,jodhpur,27994,9463
September 2025,rajasthan,karauli,12511,2521
September 2025,rajasthan,kota,10120,3940
September 2025,rajasthan,nagaur,25627,8296
September 2025,rajasthan,pali,16407,7513
September 2025,rajasthan,pratapgarh,9307,2065
September 2025,rajasthan,rajsamand,9677,2555
September 2025,rajasthan,sawai madhopur,11028,3260
September 2025,rajasthan,sikar,17716,7889
September 2025,rajasthan,sirohi,9236,2675
September 2025,rajasthan,tonk,11615,2846
September 2025,rajasthan,udaipur,22821,6761
September 2025,sikkim,namchi,0,2
September 2025,tamil nadu,ariyalur,2273,2131
September 2025,tamil nadu,chengalpattu,315,241
September 2025,tamil nadu,chennai,8819,9585
September 2025,tamil nadu,coimbatore,4745,11429
September 2025,tamil nadu,cuddalore,4723,5898
September 2025,tamil nadu,dharmapuri,3961,2718
September 2025,tamil nadu,dindigul,4999,9162
September 2025,tamil nadu,erode,4609,6819
September 2025,tamil nadu,kallakurichi,146,240
September 2025,tamil nadu,kancheepuram,7499,9434
September 2025,tamil nadu,kanniyakumari,4984,4491
September 2025,tamil nadu,karur,1846,3444
September 2025,tamil nadu,krishnagiri,3763,4013
September 2025,tamil nadu,madurai,6251,8600
September 2025,tamil nadu,mayiladuthurai,302,100
September 2025,tamil nadu,nagapattinam,1799,3431
September 2025,tamil nadu,namakkal,1711,6898
September 2025,tamil nadu,perambalur,1174,3098
September 2025,tamil nadu,pudukkottai,2848,5801
September 2025,tamil nadu,ramanathapuram,2238,4131
September 2025,tamil nadu,ranipet,34,34
September 2025,tamil nadu,salem,5646,10879
September 2025,tamil nadu,sivaganga,2368,4536
September 2025,tamil nadu,tenkasi,707,285
September 2025,tamil nadu,thanjavur,4828,5769
September 2025,tamil nadu,the nilgiris,892,1723
September 2025,tamil nadu,theni,2101,3343
September 2025,tamil nadu,thiruvallur,8074,9429
September 2025,tamil nadu,thiruvarur,2151,2457
September 2025,tamil nadu,thoothukkudi,2558,4414
September 2025,tamil nadu,tiruchirappalli,3954,9128
September 2025,tamil nadu,tirunelveli,6699,9655
September 2025,tamil nadu,tirupathur,301,271
September 2025,tamil nadu,tiruppur,4315,6247
September 2025,tamil nadu,tiruvannamalai,3608,4241
September 2025,tamil nadu,vellore,4947,7320
September 2025,tamil nadu,viluppuram,4907,7313
September 2025,tamil nadu,virudhunagar,2311,4705
September 2025,telangana,adilabad,3835,4208
September 2025,telangana,bhadradri kothagudem,1603,1149
September 2025,telangana,hanumakonda,168,1330
September 2025,telangana,hyderabad,12313,8638
September 2025,telangana,jagitial,483,374
September 2025,telangana,jangoan,592,756
September 2025,telangana,jayashankar bhupalapally,243,344
September 2025,telangana,jogulamba gadwal,587,400
September 2025,telangana,kamareddy,808,921
September 2025,telangana,karimnagar,4797,8567
September 2025,telangana,khammam,5310,1788
September 2025,telangana,mahabubabad,876,415
September 2025,telangana,mahabubnagar,9093,11560
September 2025,telangana,mancherial,630,496
September 2025,telangana,medak,6658,7645
September 2025,telangana,medchal malkajgiri,1950,1872
September 2025,telangana,mulugu,178,429
September 2025,telangana,nagarkurnool,643,803
September 2025,telangana,nalgonda,6057,6535
September 2025,telangana,narayanpet,426,423
September 2025,telangana,nirmal,876,1035
September 2025,telangana,nizamabad,5185,5988
September 2025,telangana,peddapalli,199,892
September 2025,telangana,rajanna sircilla,471,525
September 2025,telangana,ranga reddy,64,145
September 2025,telangana,sangareddy,1442,928
September 2025,telangana,siddipet,1054,1175
September 2025,telangana,suryapet,846,1299
September 2025,telangana,vikarabad,920,838
September 2025,telangana,wanaparthy,458,588
September 2025,telangana,warangal,5627,4382
September 2025,tripura,dhalai,763,1018
September 2025,tripura,gomati,341,166
September 2025,tripura,khowai,187,129
September 2025,tripura,north tripura,1030,1878
September 2025,tripura,sepahijala,508,361
September 2025,tripura,south tripura,895,2285
September 2025,tripura,unakoti,378,422
September 2025,tripura,west tripura,1429,3634
September 2025,uttar pradesh,agra,16171,6333
September 2025,uttar pradesh,aligarh,14509,4582
September 2025,uttar pradesh,ambedkar nagar,8549,3088
September 2025,uttar pradesh,amethi,6734,3121
September 2025,uttar pradesh,amroha,6830,2021
September 2025,uttar pradesh,auraiya,3985,1536
September 2025,uttar pradesh,ayodhya,531,341
September 2025,uttar pradesh,azamgarh,13140,7127
September 2025,uttar pradesh,baghpat,4575,2081
September 2025,uttar pradesh,bahraich,15683,3843
September 2025,uttar pradesh,ballia,12162,4900
September 2025,uttar pradesh,balrampur,5979,2714
September 2025,uttar pradesh,banda,7307,2740
September 2025,uttar pradesh,bara banki,15545,4420
September 2025,uttar pradesh,bareilly,18520,5430
September 2025,uttar pradesh,basti,8956,3232
September 2025,uttar pradesh,bhadohi,594,194
September 2025,uttar pradesh,bijnor,13337,5371
September 2025,uttar pradesh,budaun,9848,2956
September 2025,uttar pradesh,bulandshahr,13054,4063
September 2025,uttar pradesh,chandauli,8396,2672
September 2025,uttar pradesh,chitrakoot,4324,1607
September 2025,uttar pradesh,deoria,9787,5459
September 2025,uttar pradesh,etah,6599,2082
September 2025,uttar pradesh,etawah,7771,2686
September 2025,uttar pradesh,farrukhabad,6356,1762
September 2025,uttar pradesh,fatehpur,8728,3643
September 2025,uttar pradesh,firozabad,8816,2644
September 2025,uttar pradesh,gautam buddha nagar,4911,3352
September 2025,uttar pradesh,ghaziabad,10376,7721
September 2025,uttar pradesh,ghazipur,12253,4730
September 2025,uttar pradesh,gonda,10528,4485
September 2025,uttar pradesh,gorakhpur,9525,8600
September 2025,uttar pradesh,hamirpur,5097,1379
September 2025,uttar pradesh,hapur,4454,1548
September 2025,uttar pradesh,hardoi,19851,4605
September 2025,uttar pradesh,hathras,6646,1876
September 2025,uttar pradesh,jalaun,5234,2264
September 2025,uttar pradesh,jaunpur,17426,7301
September 2025,uttar pradesh,jhansi,9268,4002
September 2025,uttar pradesh,kannauj,6085,1787
September 2025,uttar pradesh,kanpur dehat,5762,1964
September 2025,uttar pradesh,kanpur nagar,14030,8213
September 2025,uttar pradesh,kasganj,5801,1800
September 2025,uttar pradesh,kaushambi,9254,2292
September 2025,uttar pradesh,kheri,16374,4475
September 2025,uttar pradesh,kushinagar,9417,5577
September 2025,uttar pradesh,lalitpur,6952,3228
September 2025,uttar pradesh,lucknow,13238,8017
September 2025,uttar pradesh,mahoba,4342,1482
September 2025,uttar pradesh,mahrajganj,6818,3599
September 2025,uttar pradesh,mainpuri,7862,2368
September 2025,uttar pradesh,mathura,9256,3369
September 2025,uttar pradesh,mau,6611,4096
September 2025,uttar pradesh,meerut,10624,5593
September 2025,uttar pradesh,mirzapur,8333,2889
September 2025,uttar pradesh,moradabad,8844,4705
September 2025,uttar pradesh,muzaffarnagar,12337,4528
September 2025,uttar pradesh,pilibhit,13176,3194
September 2025,uttar pradesh,pratapgarh,11475,4383
September 2025,uttar pradesh,prayagraj,1170,702
September 2025,uttar pradesh,rae bareli,11542,3867
September 2025,uttar pradesh,rampur,9486,3347
September 2025,uttar pradesh,saharanpur,14451,6096
September 2025,uttar pradesh,sambhal,9133,2405
September 2025,uttar pradesh,sant kabir nagar,6611,2727
September 2025,uttar pradesh,shahjahanpur,13276,2973
September 2025,uttar pradesh,shamli,6167,2709
September 2025,uttar pradesh,shrawasti,3568,1521
September 2025,uttar pradesh,siddharthnagar,6447,3216
September 2025,uttar pradesh,sitapur,20757,4762
September 2025,uttar pradesh,sonbhadra,8641,2753
September 2025,uttar pradesh,sultanpur,8783,3294
September 2025,uttar pradesh,unnao,11330,4755
September 2025,uttar pradesh,varanasi,12562,7006
September 2025,uttarakhand,almora,1608,1279
September 2025,uttarakhand,bageshwar,725,778
September 2025,uttarakhand,chamoli,1414,788
September 2025,uttarakhand,champawat,1263,1006
September 2025,uttarakhand,dehradun,9767,6629
September 2025,uttarakhand,haridwar,4166,3445
September 2025,uttarakhand,nainital,3319,2907
September 2025,uttarakhand,pauri garhwal,2416,1637
September 2025,uttarakhand,pithoragarh,1502,1103
September 2025,uttarakhand,rudraprayag,828,1061
September 2025,uttarakhand,tehri garhwal,3182,2431
September 2025,uttarakhand,udham singh nagar,5341,4542
September 2025,uttarakhand,uttarkashi,982,606
September 2025,west bengal,alipurduar,381,322
September 2025,west bengal,bankura,6455,6233
September 2025,west bengal,birbhum,5595,7336
September 2025,west bengal,cooch behar,2612,2494
September 2025,west bengal,dakshin dinajpur,2137,2856
September 2025,west bengal,darjeeling,1443,2244
September 2025,west bengal,hooghly,6812,8982
September 2025,west bengal,howrah,4354,4956
September 2025,west bengal,jalpaiguri,3533,4708
September 2025,west bengal,jhargram,346,295
September 2025,west bengal,kalimpong,81,45
September 2025,west bengal,kolkata,2943,6163
September 2025,west bengal,malda,5307,8891
September 2025,west bengal,murshidabad,9977,14582
September 2025,west bengal,nadia,7025,7504
September 2025,west bengal,north parganas,10361,14020
September 2025,west bengal,paschim bardhaman,499,581
September 2025,west bengal,paschim medinipur,10404,10029
September 2025,west bengal,purba bardhaman,654,661
September 2025,west bengal,purba medinipur,7624,6996
September 2025,west bengal,purulia,5100,7196
September 2025,west bengal,south parganas,9583,12590
September 2025,west bengal,uttar dinajpur,4146,7467
October 2025,andaman and nicobar islands,nicobars,36,63
October 2025,andaman and nicobar islands,north and middle andaman,303,108
October 2025,andaman and nicobar islands,south andamans,542,190
October 2025,andhra pradesh,alluri sitharama raju,749,1270
October 2025,andhra pradesh,anakapalli,373,281
October 2025,andhra pradesh,ananthapuramu,12998,3645
October 2025,andhra pradesh,annamayya,634,326
October 2025,andhra pradesh,bapatla,462,171
October 2025,andhra pradesh,chittoor,19343,6698
October 2025,andhra pradesh,dr b r ambedkar konaseema,653,240
October 2025,andhra pradesh,east godavari,20988,7726
October 2025,andhra pradesh,eluru,381,267
October 2025,andhra pradesh,guntur,17165,8852
October 2025,andhra pradesh,kakinada,954,324
October 2025,andhra pradesh,krishna,13069,7233
October 2025,andhra pradesh,kurnool,23968,10978
October 2025,andhra pradesh,nandyal,855,407
October 2025,andhra pradesh,palnadu,593,264
October 2025,andhra pradesh,parvathipuram manyam,320,431
October 2025,andhra pradesh,prakasam,10066,7699
October 2025,andhra pradesh,sri potti sriramulu nellore,1008,224
October 2025,andhra pradesh,sri sathya sai,738,439
October 2025,andhra pradesh,srikakulam,11802,6536
October 2025,andhra pradesh,tirupati,658,331
October 2025,andhra pradesh,visakhapatnam,12702,8441
October 2025,andhra pradesh,vizianagaram,7728,5582
October 2025,andhra pradesh,west godavari,14249,6405
October 2025,arunachal pradesh,anjaw,34,24
October 2025,arunachal pradesh,changlang,255,212
October 2025,arunachal pradesh,dibang valley,27,5
October 2025,arunachal pradesh,east kameng,280,154
October 2025,arunachal pradesh,east siang,281,98
October 2025,arunachal pradesh,kamle,3,2
October 2025,arunachal pradesh,kra daadi,53,22
October 2025,arunachal pradesh,kurung kumey,118,51
October 2025,arunachal pradesh,leparada,14,1
October 2025,arunachal pradesh,lohit,196,96
October 2025,arunachal pradesh,longding,123,46
October 2025,arunachal pradesh,lower dibang valley,270,77
October 2025,arunachal pradesh,lower siang,87,9
October 2025,arunachal pradesh,lower subansiri,280,96
October 2025,arunachal pradesh,namsai,79,102
October 2025,arunachal pradesh,pakke kessang,4,7
October 2025,arunachal pradesh,papum pare,513,275
October 2025,arunachal pradesh,shi yomi,12,7
October 2025,arunachal pradesh,siang,48,23
October 2025,arunachal pradesh,tawang,450,43
October 2025,arunachal pradesh,tirap,447,44
October 2025,arunachal pradesh,upper siang,137,55
October 2025,arunachal pradesh,upper subansiri,205,77
October 2025,arunachal pradesh,west kameng,283,161
October 2025,arunachal pradesh,west siang,300,106
October 2025,assam,bajali,0,3
October 2025,assam,baksa,759,1359
October 2025,assam,barpeta,10294,7012
October 2025,assam,biswanath,397,935
October 2025,assam,bongaigaon,4038,2546
October 2025,assam,cachar,4234,3870
October 2025,assam,charaideo,548,343
October 2025,assam,chirang,2070,2074
October 2025,assam,darrang,1420,1646
October 2025,assam,dhemaji,1034,2110
October 2025,assam,dhubri,2540,4306
October 2025,assam,dibrugarh,776,734
