state_norm,district,month,bio_age_5_17,bio_age_17_
arunachal pradesh,west siang,September 2025,476,131
assam,bajali,September 2025,2,7
assam,baksa,September 2025,805,335
assam,barpeta,September 2025,7988,2103
assam,biswanath,September 2025,693,208
assam,bongaigaon,September 2025,1938,772
assam,cachar,September 2025,5501,2305
assam,charaideo,September 2025,1400,222
assam,chirang,September 2025,639,487
assam,darrang,September 2025,1772,735
assam,dhemaji,September 2025,2033,532
assam,dhubri,September 2025,3958,1337
assam,dibrugarh,September 2025,1789,868
assam,dima hasao,September 2025,1,2
assam,goalpara,September 2025,1668,823
assam,golaghat,September 2025,1459,651
assam,hailakandi,September 2025,1861,596
assam,hojai,September 2025,1711,1339
assam,jorhat,September 2025,1249,465
assam,kamrup,September 2025,3981,1046
assam,kamrup metro,September 2025,1648,1195
assam,karbi anglong,September 2025,1849,1335
assam,kokrajhar,September 2025,972,471
assam,lakhimpur,September 2025,1995,1038
assam,majuli,September 2025,279,74
assam,marigaon,September 2025,2640,1266
assam,nagaon,September 2025,5596,6968
assam,nalbari,September 2025,2544,382
assam,sivasagar,September 2025,0,0
assam,sonitpur,September 2025,1933,857
assam,south salmara mancachar,September 2025,350,156
assam,sribhumi,September 2025,12,62
assam,tamulpur,September 2025,0,0
assam,tinsukia,September 2025,1076,498
assam,udalguri,September 2025,1150,541
assam,west karbi anglong,September 2025,163,527
bihar,araria,September 2025,4620,7785
bihar,arwal,September 2025,986,1611
bihar,aurangabad,September 2025,3596,4343
bihar,banka,September 2025,2741,3613
bihar,begusarai,September 2025,4940,5989
bihar,bhagalpur,September 2025,4540,6477
bihar,bhojpur,September 2025,2747,4364
bihar,buxar,September 2025,1717,2548
bihar,darbhanga,September 2025,6410,9174
bihar,gaya,September 2025,4957,7385
bihar,gopalganj,September 2025,2974,4229
bihar,jamui,September 2025,2379,2978
bihar,jehanabad,September 2025,999,1561
bihar,kaimur bhabua,September 2025,3041,3536
bihar,katihar,September 2025,6598,12924
bihar,khagaria,September 2025,2701,3517
bihar,kishanganj,September 2025,4094,11869
bihar,lakhisarai,September 2025,1661,2152
bihar,madhepura,September 2025,3638,5230
bihar,madhubani,September 2025,5748,8072
bihar,munger,September 2025,1597,2462
bihar,muzaffarpur,September 2025,6140,9685
bihar,nalanda,September 2025,3434,5390
bihar,nawada,September 2025,2591,4053
bihar,pashchim champaran,September 2025,10,51
bihar,patna,September 2025,6475,9253
bihar,purbi champaran,September 2025,6,38
bihar,purnia,September 2025,6550,12153
bihar,rohtas,September 2025,3572,5543
bihar,saharsa,September 2025,3302,8873
bihar,samastipur,September 2025,5386,7497
bihar,saran,September 2025,4302,6750
bihar,sheikhpura,September 2025,2402,2385
bihar,sheohar,September 2025,944,1710
bihar,sitamarhi,September 2025,5065,7256
bihar,siwan,September 2025,3744,5560
bihar,supaul,September 2025,2773,4481
bihar,vaishali,September 2025,5091,7808
chandigarh,chandigarh,September 2025,2268,2040
chhattisgarh,balod,September 2025,1198,5646
chhattisgarh,balodabazar bhatapara,September 2025,0,0
chhattisgarh,balrampur ramanujganj,September 2025,0,0
chhattisgarh,bastar,September 2025,1843,8185
chhattisgarh,bemetara,September 2025,1276,5340
chhattisgarh,bijapur,September 2025,601,1629
chhattisgarh,bilaspur,September 2025,2846,8739
chhattisgarh,dakshin bastar dantewada,September 2025,889,2054
chhattisgarh,dhamtari,September 2025,1081,5226
chhattisgarh,durg,September 2025,5577,8203
chhattisgarh,gariyaband,September 2025,614,3353
chhattisgarh,gaurela pendra marwahi,September 2025,23,59
chhattisgarh,janjgir champa,September 2025,3062,8975
chhattisgarh,jashpur,September 2025,1070,3263
chhattisgarh,kabeerdham,September 2025,874,1034
chhattisgarh,khairagarh chhuikhadan gandai,September 2025,13,100
chhattisgarh,kondagaon,September 2025,707,3056
chhattisgarh,korba,September 2025,3907,5545
chhattisgarh,korea,September 2025,0,0
chhattisgarh,mahasamund,September 2025,1314,4122
chhattisgarh,manendragarh chirmiri bharatpur m c b,September 2025,9,118
chhattisgarh,mohla manpur ambagarh chouki,September 2025,53,227
chhattisgarh,mungeli,September 2025,1303,4512
chhattisgarh,narayanpur,September 2025,534,1264
chhattisgarh,raigarh,September 2025,2681,23266
chhattisgarh,raipur,September 2025,2964,11555
chhattisgarh,rajnandgaon,September 2025,3259,6638
chhattisgarh,sakti,September 2025,36,258
chhattisgarh,sarangarh bilaigarh,September 2025,11,188
chhattisgarh,sukma,September 2025,1011,1526
chhattisgarh,surajpur,September 2025,3617,2990
chhattisgarh,surguja,September 2025,1666,4684
chhattisgarh,uttar bastar kanker,September 2025,313,1994
delhi,central,September 2025,0,0
delhi,east,September 2025,0,0
delhi,new delhi,September 2025,232,163
delhi,north,September 2025,0,0
delhi,north east,September 2025,231,2766
delhi,north west,September 2025,0,0
delhi,shahdara,September 2025,143,342
delhi,south,September 2025,0,0
delhi,south east,September 2025,0,0
delhi,south west,September 2025,0,0
delhi,west,September 2025,0,0
goa,north goa,September 2025,1176,1587
goa,south goa,September 2025,1045,1077
gujarat,ahmedabad,September 2025,13462,22241
gujarat,amreli,September 2025,2578,3380
gujarat,anand,September 2025,4434,5540
gujarat,arvalli,September 2025,1823,1038
gujarat,banas kantha,September 2025,7558,8429
gujarat,bharuch,September 2025,3425,3264
gujarat,bhavnagar,September 2025,5059,6457
gujarat,botad,September 2025,814,536
gujarat,chhotaudepur,September 2025,1568,1495
gujarat,dahod,September 2025,6174,5567
gujarat,dangs,September 2025,0,0
gujarat,devbhumi dwarka,September 2025,1236,773
gujarat,gandhinagar,September 2025,2555,3614
gujarat,gir somnath,September 2025,1564,1065
gujarat,jamnagar,September 2025,2925,3416
gujarat,junagadh,September 2025,2334,5974
gujarat,kachchh,September 2025,3459,4035
gujarat,kheda,September 2025,4071,6805
gujarat,mahesana,September 2025,3641,5251
gujarat,mahisagar,September 2025,1539,1420
gujarat,morbi,September 2025,1380,914
gujarat,narmada,September 2025,1259,2056
gujarat,navsari,September 2025,2402,1871
gujarat,panch mahals,September 2025,5,67
gujarat,patan,September 2025,2703,4094
gujarat,porbandar,September 2025,958,1284
gujarat,rajkot,September 2025,5701,7224
gujarat,sabar kantha,September 2025,21,133
gujarat,surat,September 2025,9976,11391
gujarat,surendranagar,September 2025,12,150
gujarat,tapi,September 2025,1696,2157
gujarat,vadodara,September 2025,5858,10609
gujarat,valsad,September 2025,4491,4024
gujarat,vav tharad,September 2025,0,0
haryana,ambala,September 2025,2342,3016
haryana,bhiwani,September 2025,3391,3780
haryana,charkhi dadri,September 2025,228,436
haryana,faridabad,September 2025,5389,4741
haryana,fatehabad,September 2025,2659,2861
haryana,gurugram,September 2025,0,0
haryana,hisar,September 2025,4283,4205
haryana,jhajjar,September 2025,2548,2228
haryana,jind,September 2025,3757,4641
haryana,kaithal,September 2025,4231,3212
haryana,karnal,September 2025,3568,5044
haryana,kurukshetra,September 2025,2619,3630
haryana,mahendragarh,September 2025,2150,2337
haryana,nuh,September 2025,0,0
haryana,palwal,September 2025,3644,3053
haryana,panchkula,September 2025,1391,1002
haryana,panipat,September 2025,2951,4045
haryana,rewari,September 2025,2974,1755
haryana,rohtak,September 2025,2759,3657
haryana,sirsa,September 2025,3911,3541
haryana,sonipat,September 2025,3764,3382
haryana,yamunanagar,September 2025,14,76
himachal pradesh,bilaspur,September 2025,611,1079
himachal pradesh,chamba,September 2025,1447,994
himachal pradesh,hamirpur,September 2025,1118,1105
himachal pradesh,kangra,September 2025,3691,3657
himachal pradesh,kinnaur,September 2025,140,125
himachal pradesh,kullu,September 2025,338,537
himachal pradesh,lahaul and spiti,September 2025,53,33
himachal pradesh,mandi,September 2025,1565,3055
himachal pradesh,shimla,September 2025,1365,1548
himachal pradesh,sirmaur,September 2025,889,1226
himachal pradesh,solan,September 2025,929,1291
himachal pradesh,una,September 2025,1242,1616
jammu and kashmir,anantnag,September 2025,1368,1359
jammu and kashmir,bandipora,September 2025,906,622
jammu and kashmir,baramulla,September 2025,2338,2423
jammu and kashmir,budgam,September 2025,1337,237
jammu and kashmir,doda,September 2025,503,638
jammu and kashmir,ganderbal,September 2025,398,385
jammu and kashmir,jammu,September 2025,3467,4360
jammu and kashmir,kathua,September 2025,1426,1076
jammu and kashmir,kishtwar,September 2025,535,463
jammu and kashmir,kulgam,September 2025,994,557
jammu and kashmir,kupwara,September 2025,1477,1748
jammu and kashmir,poonch,September 2025,0,0
jammu and kashmir,pulwama,September 2025,613,684
jammu and kashmir,rajouri,September 2025,1674,1518
jammu and kashmir,ramban,September 2025,801,303
jammu and kashmir,reasi,September 2025,759,502
jammu and kashmir,samba,September 2025,491,291
jammu and kashmir,shopian,September 2025,0,0
jammu and kashmir,srinagar,September 2025,1859,3113
jammu and kashmir,udhampur,September 2025,1109,1256
jharkhand,bokaro,September 2025,5163,4590
jharkhand,chatra,September 2025,4529,3516
jharkhand,deoghar,September 2025,2474,2208
jharkhand,dhanbad,September 2025,3721,7405
jharkhand,dumka,September 2025,2317,3307
jharkhand,east singhbum,September 2025,4508,6961
jharkhand,garhwa,September 2025,3412,5713
jharkhand,giridih,September 2025,4224,4115
jharkhand,godda,September 2025,2284,2792
jharkhand,gumla,September 2025,3136,4727
jharkhand,hazaribagh,September 2025,2929,3534
jharkhand,jamtara,September 2025,1424,1935
jharkhand,khunti,September 2025,1479,2986
jharkhand,koderma,September 2025,1398,1485
jharkhand,latehar,September 2025,1893,1916
jharkhand,lohardaga,September 2025,1101,2195
jharkhand,pakur,September 2025,1906,1875
jharkhand,palamu,September 2025,4112,3765
jharkhand,ramgarh,September 2025,1390,1577
jharkhand,ranchi,September 2025,4767,8246
jharkhand,sahebganj,September 2025,2602,2365
jharkhand,saraikela kharsawan,September 2025,2144,4226
jharkhand,simdega,September 2025,1457,3849
jharkhand,west singhbhum,September 2025,4253,6580
karnataka,bagalkote,September 2025,3284,3687
karnataka,ballari,September 2025,2140,1093
karnataka,belagavi,September 2025,4210,2081
karnataka,bengaluru rural,September 2025,2,0
karnataka,bengaluru south,September 2025,0,14
karnataka,bengaluru urban,September 2025,0,0
karnataka,bidar,September 2025,3634,3809
karnataka,chamarajanagar,September 2025,2413,1737
karnataka,chikkaballapura,September 2025,1439,1902
karnataka,chikkamagaluru,September 2025,648,666
karnataka,chitradurga,September 2025,2001,2594
karnataka,dakshina kannada,September 2025,2804,3512
karnataka,davanagere,September 2025,3396,6388
karnataka,dharwad,September 2025,2658,3663
karnataka,gadag,September 2025,1701,1688
karnataka,hassan,September 2025,1622,2336
karnataka,haveri,September 2025,2151,3038
karnataka,kalaburagi,September 2025,3672,1884
karnataka,kodagu,September 2025,462,772
karnataka,kolar,September 2025,2288,2974
karnataka,koppal,September 2025,2462,3746
karnataka,mandya,September 2025,1574,2749
karnataka,mysuru,September 2025,2493,1788
karnataka,raichur,September 2025,4182,4320
karnataka,shivamogga,September 2025,1898,1121
karnataka,tumakuru,September 2025,3577,5287
karnataka,udupi,September 2025,1470,1299
karnataka,uttara kannada,September 2025,1397,1791
karnataka,vijayanagara,September 2025,343,1444
karnataka,vijayapura,September 2025,2879,1713
karnataka,yadgir,September 2025,2516,2937
kerala,alappuzha,September 2025,2381,3858
kerala,ernakulam,September 2025,4157,6211
kerala,idukki,September 2025,1436,1945
kerala,kannur,September 2025,4147,7976
kerala,kasaragod,September 2025,2245,3132
kerala,kollam,September 2025,3720,6088
kerala,kottayam,September 2025,2195,3853
kerala,kozhikode,September 2025,4724,7648
kerala,malappuram,September 2025,7796,9422
kerala,palakkad,September 2025,4563,7013
kerala,pathanamthitta,September 2025,1797,2938
kerala,thiruvananthapuram,September 2025,4099,7508
kerala,thrissur,September 2025,4733,10866
kerala,wayanad,September 2025,1036,3184
ladakh,kargil,September 2025,398,66
ladakh,leh ladakh,September 2025,0,0
lakshadweep,lakshadweep district,September 2025,0,0
madhya pradesh,agar malwa,September 2025,355,1069
madhya pradesh,alirajpur,September 2025,3421,3124
madhya pradesh,anuppur,September 2025,2029,3515
madhya pradesh,ashoknagar,September 2025,3227,3162
madhya pradesh,balaghat,September 2025,3201,4753
madhya pradesh,barwani,September 2025,4667,5069
madhya pradesh,betul,September 2025,5347,8263
madhya pradesh,bhind,September 2025,4394,3354
madhya pradesh,bhopal,September 2025,6263,9650
madhya pradesh,burhanpur,September 2025,1833,2949
madhya pradesh,chhatarpur,September 2025,6109,5732
madhya pradesh,chhindwara,September 2025,4420,7327
madhya pradesh,damoh,September 2025,4053,5013
madhya pradesh,datia,September 2025,2501,2163
madhya pradesh,dewas,September 2025,3945,6626
madhya pradesh,dhar,September 2025,4872,5462
madhya pradesh,dindori,September 2025,1599,1917
madhya pradesh,guna,September 2025,5534,6156
madhya pradesh,gwalior,September 2025,5313,5410
madhya pradesh,harda,September 2025,1625,2847
madhya pradesh,indore,September 2025,8287,10396
madhya pradesh,jabalpur,September 2025,8851,9062
madhya pradesh,jhabua,September 2025,4305,3798
madhya pradesh,katni,September 2025,3889,3725
madhya pradesh,khandwa east nimar,September 2025,0,0
madhya pradesh,khargone west nimar,September 2025,0,0
madhya pradesh,maihar,September 2025,29,206
madhya pradesh,mandla,September 2025,2000,2223
madhya pradesh,mandsaur,September 2025,3024,3869
madhya pradesh,mauganj,September 2025,12,282
madhya pradesh,morena,September 2025,5092,4635
madhya pradesh,narmadapuram,September 2025,94,390
madhya pradesh,narsimhapur,September 2025,349,952
madhya pradesh,neemuch,September 2025,2424,2177
madhya pradesh,niwari,September 2025,45,81
madhya pradesh,pandhurna,September 2025,13,81
madhya pradesh,panna,September 2025,3527,3880
madhya pradesh,raisen,September 2025,4770,5358
madhya pradesh,rajgarh,September 2025,3928,6349
madhya pradesh,ratlam,September 2025,3284,4221
madhya pradesh,rewa,September 2025,9342,8294
madhya pradesh,sagar,September 2025,7402,7483
madhya pradesh,satna,September 2025,7279,8460
madhya pradesh,sehore,September 2025,2730,4752
madhya pradesh,seoni,September 2025,3045,3763
madhya pradesh,shahdol,September 2025,3263,4660
madhya pradesh,shajapur,September 2025,3525,5511
madhya pradesh,sheopur,September 2025,1670,1958
madhya pradesh,shivpuri,September 2025,4679,8349
madhya pradesh,sidhi,September 2025,3659,4673
madhya pradesh,singrauli,September 2025,3966,2866
madhya pradesh,tikamgarh,September 2025,3915,6189
madhya pradesh,ujjain,September 2025,7047,6162
madhya pradesh,umaria,September 2025,2320,2381
madhya pradesh,vidisha,September 2025,5593,6336
maharashtra,ahilyanagar,September 2025,0,0
maharashtra,akola,September 2025,11958,8358
maharashtra,amravati,September 2025,24099,14461
maharashtra,beed,September 2025,29546,9302
maharashtra,bhandara,September 2025,7357,4753
maharashtra,buldhana,September 2025,26339,12950
maharashtra,chandrapur,September 2025,9534,8823
maharashtra,chhatrapati sambhajinagar,September 2025,99,452
maharashtra,dharashiv,September 2025,15,91
maharashtra,dhule,September 2025,13123,9751
maharashtra,gadchiroli,September 2025,5734,7537
maharashtra,gondia,September 2025,7325,4787
maharashtra,hingoli,September 2025,9298,6065
maharashtra,jalgaon,September 2025,27621,21601
maharashtra,jalna,September 2025,16007,9891
maharashtra,kolhapur,September 2025,28172,11183
maharashtra,latur,September 2025,12159,10367
maharashtra,mumbai,September 2025,15229,22100
maharashtra,mumbai suburban,September 2025,13029,5879
maharashtra,nagpur,September 2025,17519,17828
maharashtra,nanded,September 2025,24296,16428
maharashtra,nandurbar,September 2025,9268,11795
maharashtra,nashik,September 2025,45329,30074
maharashtra,palghar,September 2025,14856,5670
maharashtra,parbhani,September 2025,14986,7684
maharashtra,pune,September 2025,39904,24535
maharashtra,raigad,September 2025,591,868
maharashtra,ratnagiri,September 2025,15151,5678
maharashtra,sangli,September 2025,25083,8630
maharashtra,satara,September 2025,32126,7175
maharashtra,sindhudurg,September 2025,4047,2061
maharashtra,solapur,September 2025,34640,11130
maharashtra,thane,September 2025,29302,30941
maharashtra,wardha,September 2025,7355,5924
maharashtra,washim,September 2025,10896,6354
maharashtra,yavatmal,September 2025,17957,18723
manipur,bishnupur,September 2025,2617,1072
manipur,chandel,September 2025,303,242
manipur,churachandpur,September 2025,733,490
manipur,imphal east,September 2025,2625,1307
manipur,imphal west,September 2025,3003,1817
manipur,jiribam,September 2025,63,95
manipur,kakching,September 2025,239,43
manipur,kamjong,September 2025,0,0
manipur,kangpokpi,September 2025,0,0
manipur,noney,September 2025,0,0
manipur,pherzawl,September 2025,0,0
manipur,senapati,September 2025,1228,653
manipur,tamenglong,September 2025,315,279
manipur,tengnoupal,September 2025,0,0
manipur,thoubal,September 2025,2112,1698
manipur,ukhrul,September 2025,375,440
meghalaya,east garo hills,September 2025,101,208
meghalaya,east jaintia hills,September 2025,139,63
meghalaya,east khasi hills,September 2025,765,1199
meghalaya,eastern west khasi hills,September 2025,1,3
meghalaya,north garo hills,September 2025,86,44
meghalaya,ri bhoi,September 2025,277,168
meghalaya,south garo hills,September 2025,65,48
meghalaya,south west garo hills,September 2025,180,171
meghalaya,south west khasi hills,September 2025,117,151
meghalaya,west garo hills,September 2025,625,1671
meghalaya,west jaintia hills,September 2025,289,165
meghalaya,west khasi hills,September 2025,283,250
mizoram,aizawl,September 2025,2050,786
mizoram,champhai,September 2025,616,221
mizoram,hnahthial,September 2025,1,2
mizoram,khawzawl,September 2025,2,2
mizoram,kolasib,September 2025,161,103
mizoram,lawngtlai,September 2025,814,346
mizoram,lunglei,September 2025,214,197
mizoram,mamit,September 2025,284,124
mizoram,saitual,September 2025,1,4
mizoram,serchhip,September 2025,286,386
mizoram,siaha,September 2025,0,0
nagaland,chumoukedima,September 2025,7,24
nagaland,dimapur,September 2025,564,1404
nagaland,kiphire,September 2025,217,223
nagaland,kohima,September 2025,602,999
nagaland,longleng,September 2025,94,101
nagaland,meluri,September 2025,15,107
nagaland,mokokchung,September 2025,338,745
nagaland,mon,September 2025,329,732
nagaland,niuland,September 2025,12,9
nagaland,noklak,September 2025,21,38
nagaland,peren,September 2025,189,226
nagaland,phek,September 2025,199,579
nagaland,shamator,September 2025,7,37
nagaland,tseminyu,September 2025,2,4
nagaland,tuensang,September 2025,193,460
nagaland,wokha,September 2025,132,333
nagaland,zunheboto,September 2025,221,512
odisha,angul,September 2025,3946,3627
odisha,balangir,September 2025,4075,3745
odisha,balasore,September 2025,0,0
odisha,bargarh,September 2025,4297,3496
odisha,bhadrak,September 2025,6373,3844
odisha,boudh,September 2025,1481,1192
odisha,cuttack,September 2025,5596,6076
odisha,deogarh,September 2025,0,0
