date,state,district,age_0_5,age_5_17,age_18_greater
2025-06-11,haryana,panipat,32,4,0
2025-06-11,haryana,rewari,28,3,0
2025-06-11,haryana,rohtak,15,5,0
2025-06-11,haryana,sirsa,23,0,0
2025-06-11,haryana,sonipat,67,1,0
2025-06-11,haryana,yamuna nagar,23,0,0
2025-06-11,haryana,yamunanagar,1,0,0
2025-06-11,himachal pradesh,bilaspur,3,0,0
2025-06-11,himachal pradesh,chamba,10,0,0
2025-06-11,himachal pradesh,hamirpur,13,0,0
2025-06-11,himachal pradesh,kangra,41,2,0
2025-06-11,himachal pradesh,kinnaur,2,0,0
2025-06-11,himachal pradesh,kullu,18,3,2
2025-06-11,himachal pradesh,mandi,18,0,0
2025-06-11,himachal pradesh,shimla,14,1,0
2025-06-11,himachal pradesh,sirmaur,21,0,0
2025-06-11,himachal pradesh,solan,19,0,0
2025-06-11,himachal pradesh,una,19,2,0
2025-06-11,jammu & kashmir,doda,1,0,0
2025-06-11,jammu and kashmir,anantnag,19,1,8
2025-06-11,jammu and kashmir,badgam,10,0,0
2025-06-11,jammu and kashmir,bandipore,11,2,18
2025-06-11,jammu and kashmir,baramula,22,4,1
2025-06-11,jammu and kashmir,budgam,1,1,0
2025-06-11,jammu and kashmir,doda,23,7,4
2025-06-11,jammu and kashmir,ganderbal,2,0,0
2025-06-11,jammu and kashmir,jammu,24,8,2
2025-06-11,jammu and kashmir,kargil,8,3,0
2025-06-11,jammu and kashmir,kathua,19,1,0
2025-06-11,jammu and kashmir,kishtwar,8,3,1
2025-06-11,jammu and kashmir,kulgam,5,1,0
2025-06-11,jammu and kashmir,kupwara,30,3,19
2025-06-11,jammu and kashmir,leh,2,0,0
2025-06-11,jammu and kashmir,pulwama,15,0,0
2025-06-11,jammu and kashmir,punch,26,3,1
2025-06-11,jammu and kashmir,rajouri,14,5,0
2025-06-11,jammu and kashmir,ramban,13,12,0
2025-06-11,jammu and kashmir,reasi,10,6,0
2025-06-11,jammu and kashmir,samba,4,0,0
2025-06-11,jammu and kashmir,shupiyan,1,3,0
2025-06-11,jammu and kashmir,srinagar,20,6,21
2025-06-11,jammu and kashmir,udhampur,35,3,1
2025-06-11,jharkhand,bokaro,34,20,0
2025-06-11,jharkhand,chatra,21,13,1
2025-06-11,jharkhand,deoghar,57,32,1
2025-06-11,jharkhand,dhanbad,72,22,1
2025-06-11,jharkhand,dumka,35,30,2
2025-06-11,jharkhand,east singhbhum,48,20,6
2025-06-11,jharkhand,garhwa,64,19,0
2025-06-11,jharkhand,garhwa *,4,1,0
2025-06-11,jharkhand,giridih,108,98,3
2025-06-11,jharkhand,godda,47,28,0
2025-06-11,jharkhand,gumla,33,19,0
2025-06-11,jharkhand,hazaribag,2,2,0
2025-06-11,jharkhand,hazaribagh,40,13,0
2025-06-11,jharkhand,jamtara,52,18,0
2025-06-11,jharkhand,khunti,17,10,0
2025-06-11,jharkhand,kodarma,0,2,0
2025-06-11,jharkhand,koderma,7,11,0
2025-06-11,jharkhand,latehar,19,9,0
2025-06-11,jharkhand,lohardaga,19,7,0
2025-06-11,jharkhand,pakaur,5,1,0
2025-06-11,jharkhand,pakur,33,4,0
2025-06-11,jharkhand,palamau,6,1,0
2025-06-11,jharkhand,palamu,143,24,0
2025-06-11,jharkhand,pashchimi singhbhum,4,4,0
2025-06-11,jharkhand,purbi singhbhum,6,3,0
2025-06-11,jharkhand,ramgarh,7,11,0
2025-06-11,jharkhand,ranchi,77,36,0
2025-06-11,jharkhand,sahebganj,66,22,0
2025-06-11,jharkhand,sahibganj,0,1,0
2025-06-11,jharkhand,seraikela-kharsawan,38,8,0
2025-06-11,jharkhand,simdega,18,1,0
2025-06-11,jharkhand,west singhbhum,36,24,0
2025-06-11,karnataka,bagalkot,50,11,1
2025-06-11,karnataka,bagalkot *,2,2,0
2025-06-11,karnataka,ballari,22,1,0
2025-06-11,karnataka,bangalore,71,17,0
2025-06-11,karnataka,bangalore rural,22,2,3
2025-06-11,karnataka,belagavi,64,6,2
2025-06-11,karnataka,belgaum,54,5,0
2025-06-11,karnataka,bellary,32,5,0
2025-06-11,karnataka,bengaluru,112,62,32
2025-06-11,karnataka,bengaluru south,0,9,0
2025-06-11,karnataka,bidar,47,8,0
2025-06-11,karnataka,bijapur,25,7,0
2025-06-11,karnataka,chamarajanagar,2,0,0
2025-06-11,karnataka,chamrajanagar,19,2,1
2025-06-11,karnataka,chamrajnagar,3,0,0
2025-06-11,karnataka,chickmagalur,7,1,0
2025-06-11,karnataka,chikkaballapur,29,4,0
2025-06-11,karnataka,chikkamagaluru,10,2,0
2025-06-11,karnataka,chikmagalur,2,0,0
2025-06-11,karnataka,chitradurga,34,2,0
2025-06-11,karnataka,dakshina kannada,44,9,0
2025-06-11,karnataka,davanagere,3,0,0
2025-06-11,karnataka,davangere,35,2,4
2025-06-11,karnataka,dharwad,62,8,0
2025-06-11,karnataka,gadag,39,5,0
2025-06-11,karnataka,gadag *,1,0,0
2025-06-11,karnataka,gulbarga,37,8,1
2025-06-11,karnataka,hasan,15,0,0
2025-06-11,karnataka,hassan,20,3,1
2025-06-11,karnataka,haveri,37,4,0
2025-06-11,karnataka,haveri *,2,0,0
2025-06-11,karnataka,kalaburagi,49,10,0
2025-06-11,karnataka,kodagu,4,1,0
2025-06-11,karnataka,kolar,59,7,0
2025-06-11,karnataka,koppal,65,8,0
2025-06-11,karnataka,mandya,47,1,0
2025-06-11,karnataka,mysore,22,1,0
2025-06-11,karnataka,mysuru,18,1,2
2025-06-11,karnataka,raichur,96,15,0
2025-06-11,karnataka,ramanagar,28,5,5
2025-06-11,karnataka,shimoga,21,3,0
2025-06-11,karnataka,shivamogga,13,1,15
2025-06-11,karnataka,tumakuru,14,2,1
2025-06-11,karnataka,tumkur,26,2,0
2025-06-11,karnataka,udupi,19,3,2
2025-06-11,karnataka,uttara kannada,31,7,0
2025-06-11,karnataka,vijayanagara,10,2,2
2025-06-11,karnataka,vijayapura,27,5,6
2025-06-11,karnataka,yadgir,82,20,18
2025-06-11,kerala,alappuzha,19,8,4
2025-06-11,kerala,ernakulam,42,19,29
2025-06-11,kerala,idukki,18,3,3
2025-06-11,kerala,kannur,44,26,1
2025-06-11,kerala,kasaragod,27,11,0
2025-06-11,kerala,kasargod,2,0,0
2025-06-11,kerala,kollam,27,7,4
2025-06-11,kerala,kottayam,11,11,1
2025-06-11,kerala,kozhikode,57,27,1
2025-06-11,kerala,malappuram,101,45,9
2025-06-11,kerala,palakkad,65,19,5
2025-06-11,kerala,pathanamthitta,15,6,3
2025-06-11,kerala,thiruvananthapuram,54,13,1
2025-06-11,kerala,thrissur,82,14,1
2025-06-11,kerala,wayanad,20,5,3
2025-06-11,ladakh,kargil,3,2,0
2025-06-11,lakshadweep,lakshadweep,5,0,0
2025-06-11,madhya pradesh,agar malwa,27,5,0
2025-06-11,madhya pradesh,alirajpur,22,17,0
2025-06-11,madhya pradesh,anuppur,38,2,0
2025-06-11,madhya pradesh,ashok nagar,49,9,2
2025-06-11,madhya pradesh,balaghat,55,1,0
2025-06-11,madhya pradesh,barwani,48,19,71
2025-06-11,madhya pradesh,betul,79,9,2
2025-06-11,madhya pradesh,bhind,48,14,0
2025-06-11,madhya pradesh,bhopal,70,13,3
2025-06-11,madhya pradesh,burhanpur,26,4,0
2025-06-11,madhya pradesh,chhatarpur,88,23,0
2025-06-11,madhya pradesh,chhindwara,69,9,0
2025-06-11,madhya pradesh,damoh,89,17,0
2025-06-11,madhya pradesh,datia,40,15,0
2025-06-11,madhya pradesh,dewas,114,11,0
2025-06-11,madhya pradesh,dhar,59,19,0
2025-06-11,madhya pradesh,dindori,5,0,0
2025-06-11,madhya pradesh,east nimar,19,11,0
2025-06-11,madhya pradesh,guna,50,12,0
2025-06-11,madhya pradesh,gwalior,61,18,2
2025-06-11,madhya pradesh,harda,15,1,0
2025-06-11,madhya pradesh,harda *,4,0,0
2025-06-11,madhya pradesh,hoshangabad,50,7,0
2025-06-11,madhya pradesh,indore,97,38,1
2025-06-11,madhya pradesh,jabalpur,106,11,0
2025-06-11,madhya pradesh,jhabua,45,41,1
2025-06-11,madhya pradesh,katni,116,17,0
2025-06-11,madhya pradesh,khandwa,16,1,0
2025-06-11,madhya pradesh,khargone,55,15,3
2025-06-11,madhya pradesh,maihar,5,1,0
2025-06-11,madhya pradesh,mandla,40,1,1
2025-06-11,madhya pradesh,mandsaur,161,4,4
2025-06-11,madhya pradesh,mauganj,2,0,0
2025-06-11,madhya pradesh,morena,74,20,4
2025-06-11,madhya pradesh,narmadapuram,7,0,0
2025-06-11,madhya pradesh,narsimhapur,9,3,0
2025-06-11,madhya pradesh,narsinghpur,30,8,2
2025-06-11,madhya pradesh,neemuch,64,4,6
2025-06-11,madhya pradesh,niwari,2,0,0
2025-06-11,madhya pradesh,pandhurna,2,0,0
2025-06-11,madhya pradesh,panna,82,17,0
2025-06-11,madhya pradesh,raisen,38,5,2
2025-06-11,madhya pradesh,rajgarh,30,6,0
2025-06-11,madhya pradesh,ratlam,98,17,0
2025-06-11,madhya pradesh,rewa,128,12,1
2025-06-11,madhya pradesh,sagar,110,15,0
2025-06-11,madhya pradesh,satna,99,7,0
2025-06-11,madhya pradesh,sehore,27,5,0
2025-06-11,madhya pradesh,seoni,33,3,0
2025-06-11,madhya pradesh,shahdol,51,5,0
2025-06-11,madhya pradesh,shajapur,73,17,0
2025-06-11,madhya pradesh,sheopur,23,10,3
2025-06-11,madhya pradesh,shivpuri,41,15,0
2025-06-11,madhya pradesh,sidhi,102,9,3
2025-06-11,madhya pradesh,singrauli,54,8,0
2025-06-11,madhya pradesh,tikamgarh,29,10,0
2025-06-11,madhya pradesh,ujjain,118,17,12
2025-06-11,madhya pradesh,umaria,23,2,0
2025-06-11,madhya pradesh,vidisha,33,4,2
2025-06-11,madhya pradesh,west nimar,3,2,0
2025-06-11,maharashtra,ahmadnagar,62,13,8
2025-06-11,maharashtra,ahmed nagar,0,1,0
2025-06-11,maharashtra,akola,14,4,0
2025-06-11,maharashtra,amravati,22,2,2
2025-06-11,maharashtra,aurangabad,62,13,0
2025-06-11,maharashtra,beed,28,11,0
2025-06-11,maharashtra,bhandara,9,0,0
2025-06-11,maharashtra,bid,0,1,0
2025-06-11,maharashtra,buldana,6,1,0
2025-06-11,maharashtra,buldhana,27,4,0
2025-06-11,maharashtra,chandrapur,13,0,1
2025-06-11,maharashtra,chatrapati sambhaji nagar,0,3,1
2025-06-11,maharashtra,chhatrapati sambhajinagar,1,4,1
2025-06-11,maharashtra,dharashiv,1,1,2
2025-06-11,maharashtra,dhule,22,14,0
2025-06-11,maharashtra,gadchiroli,7,2,3
2025-06-11,maharashtra,gondiya,10,0,0
2025-06-11,maharashtra,hingoli,11,3,0
2025-06-11,maharashtra,jalgaon,48,9,0
2025-06-11,maharashtra,jalna,21,9,0
2025-06-11,maharashtra,kolhapur,47,4,0
2025-06-11,maharashtra,latur,19,3,0
2025-06-11,maharashtra,mumbai,75,24,0
2025-06-11,maharashtra,mumbai city,13,3,0
2025-06-11,maharashtra,mumbai suburban,64,23,12
2025-06-11,maharashtra,mumbai( sub urban ),5,0,0
2025-06-11,maharashtra,nagpur,50,13,2
2025-06-11,maharashtra,nanded,36,9,6
2025-06-11,maharashtra,nandurbar,45,20,3
2025-06-11,maharashtra,nashik,74,34,0
2025-06-11,maharashtra,osmanabad,27,3,0
2025-06-11,maharashtra,palghar,58,16,0
2025-06-11,maharashtra,parbhani,40,2,0
2025-06-11,maharashtra,pune,172,48,24
2025-06-11,maharashtra,raigad,17,4,1
2025-06-11,maharashtra,raigarh,35,6,0
2025-06-11,maharashtra,ratnagiri,16,1,2
2025-06-11,maharashtra,sangli,34,4,1
2025-06-11,maharashtra,satara,35,8,0
2025-06-11,maharashtra,sindhudurg,18,0,2
2025-06-11,maharashtra,solapur,69,14,0
2025-06-11,maharashtra,thane,153,70,4
2025-06-11,maharashtra,wardha,11,0,0
2025-06-11,maharashtra,washim,14,1,0
2025-06-11,maharashtra,yavatmal,37,6,12
2025-06-11,manipur,bishnupur,7,2,0
2025-06-11,manipur,chandel,5,6,1
2025-06-11,manipur,churachandpur,2,13,1
2025-06-11,manipur,imphal east,5,4,0
2025-06-11,manipur,imphal west,9,7,0
2025-06-11,manipur,jiribam,0,3,0
2025-06-11,manipur,kakching,1,0,0
2025-06-11,manipur,senapati,7,3,0
2025-06-11,manipur,tamenglong,2,6,0
2025-06-11,manipur,thoubal,10,8,0
2025-06-11,manipur,ukhrul,3,5,0
2025-06-11,meghalaya,east garo hills,2,5,0
2025-06-11,meghalaya,east jaintia hills,0,6,16
2025-06-11,meghalaya,east khasi hills,8,29,1
2025-06-11,meghalaya,eastern west khasi hills,0,9,0
2025-06-11,meghalaya,north garo hills,2,3,0
2025-06-11,meghalaya,ri bhoi,6,11,9
2025-06-11,meghalaya,south garo hills,2,10,0
2025-06-11,meghalaya,south west garo hills,2,2,1
2025-06-11,meghalaya,south west khasi hills,4,7,0
2025-06-11,meghalaya,west garo hills,18,16,0
2025-06-11,meghalaya,west jaintia hills,5,16,15
2025-06-11,meghalaya,west khasi hills,3,11,0
2025-06-11,mizoram,aizawl,8,3,2
2025-06-11,mizoram,champhai,1,1,0
2025-06-11,mizoram,kolasib,1,0,0
2025-06-11,mizoram,lawngtlai,3,7,0
2025-06-11,mizoram,lunglei,3,0,0
2025-06-11,mizoram,mamit,1,0,0
2025-06-11,mizoram,saiha,1,0,0
2025-06-11,mizoram,saitual,0,0,1
2025-06-11,mizoram,serchhip,1,0,1
2025-06-11,nagaland,dimapur,3,3,0
2025-06-11,nagaland,kiphire,0,3,0
2025-06-11,nagaland,longleng,0,1,0
2025-06-11,nagaland,mokokchung,1,4,0
2025-06-11,nagaland,mon,3,11,0
2025-06-11,nagaland,noklak,0,2,0
2025-06-11,nagaland,peren,1,0,0
2025-06-11,nagaland,phek,1,4,0
2025-06-11,nagaland,shamator,0,2,0
2025-06-11,nagaland,tuensang,1,3,0
2025-06-11,nagaland,wokha,2,1,0
2025-06-11,nagaland,zunheboto,0,6,0
2025-06-11,odisha,angul,25,2,0
2025-06-11,odisha,balangir,22,7,3
2025-06-11,odisha,baleshwar,4,0,0
2025-06-11,odisha,baleswar,31,12,0
2025-06-11,odisha,bargarh,28,8,0
2025-06-11,odisha,baudh,2,0,0
2025-06-11,odisha,bhadrak,36,10,2
2025-06-11,odisha,boudh,4,3,0
2025-06-11,odisha,cuttack,41,8,0
2025-06-11,odisha,debagarh,5,1,0
2025-06-11,odisha,dhenkanal,15,4,0
2025-06-11,odisha,gajapati,19,5,0
2025-06-11,odisha,ganjam,49,6,0
2025-06-11,odisha,jagatsinghapur,25,2,1
2025-06-11,odisha,jagatsinghpur,5,1,0
2025-06-11,odisha,jajapur,15,0,0
2025-06-11,odisha,jajpur,13,2,2
2025-06-11,odisha,jharsuguda,4,1,0
2025-06-11,odisha,kalahandi,19,6,0
2025-06-11,odisha,kandhamal,12,3,1
2025-06-11,odisha,kendrapara,18,8,0
2025-06-11,odisha,kendujhar,18,3,0
2025-06-11,odisha,khorda,22,5,0
2025-06-11,odisha,khordha,4,0,0
2025-06-11,odisha,koraput,33,3,0
2025-06-11,odisha,malkangiri,13,1,0
2025-06-11,odisha,mayurbhanj,44,16,1
2025-06-11,odisha,nabarangapur,29,15,4
2025-06-11,odisha,nayagarh,12,2,5
2025-06-11,odisha,nuapada,9,2,0
2025-06-11,odisha,puri,12,5,1
2025-06-11,odisha,rayagada,12,3,0
2025-06-11,odisha,sambalpur,21,7,0
2025-06-11,odisha,sonapur,6,0,0
2025-06-11,odisha,subarnapur,3,0,0
2025-06-11,odisha,sundargarh,2,0,0
2025-06-11,odisha,sundergarh,17,2,0
2025-06-11,orissa,balangir,2,0,0
2025-06-11,orissa,baleshwar,6,0,0
2025-06-11,orissa,bhadrak,3,0,0
2025-06-11,orissa,dhenkanal,1,0,0
2025-06-11,orissa,ganjam,2,3,0
2025-06-11,orissa,jharsuguda,1,0,0
2025-06-11,orissa,khordha,5,0,0
2025-06-11,orissa,puri,1,1,0
2025-06-11,orissa,rayagada,3,0,0
2025-06-11,orissa,sundargarh,1,0,0
2025-06-11,pondicherry,pondicherry,7,1,0
2025-06-11,pondicherry,yanam,1,0,0
2025-06-11,puducherry,karaikal,4,1,0
2025-06-11,puducherry,puducherry,9,0,0
2025-06-11,punjab,amritsar,37,11,10
2025-06-11,punjab,barnala,5,0,0
2025-06-11,punjab,bathinda,25,4,2
2025-06-11,punjab,faridkot,6,0,0
2025-06-11,punjab,fatehgarh sahib,6,3,0
2025-06-11,punjab,fazilka,11,1,0
2025-06-11,punjab,ferozepur,8,0,0
2025-06-11,punjab,gurdaspur,21,5,0
2025-06-11,punjab,hoshiarpur,18,0,1
2025-06-11,punjab,jalandhar,26,9,5
2025-06-11,punjab,kapurthala,11,3,11
2025-06-11,punjab,ludhiana,38,14,1
2025-06-11,punjab,malerkotla,3,3,0
2025-06-11,punjab,mansa,7,1,0
2025-06-11,punjab,moga,5,3,0
2025-06-11,punjab,muktsar,2,1,0
2025-06-11,punjab,nawanshahr,1,0,0
2025-06-11,punjab,pathankot,9,0,0
2025-06-11,punjab,patiala,19,3,0
2025-06-11,punjab,rupnagar,11,1,0
2025-06-11,punjab,s.a.s nagar(mohali),2,1,0
2025-06-11,punjab,sangrur,12,0,0
2025-06-11,punjab,sas nagar (mohali),26,7,0
2025-06-11,punjab,shaheed bhagat singh nagar,5,2,0
2025-06-11,punjab,sri muktsar sahib,4,1,0
2025-06-11,punjab,tarn taran,10,1,0
2025-06-11,rajasthan,ajmer,83,14,1
2025-06-11,rajasthan,alwar,106,41,1
2025-06-11,rajasthan,banswara,21,29,0
2025-06-11,rajasthan,baran,41,7,2
2025-06-11,rajasthan,barmer,123,39,4
2025-06-11,rajasthan,bharatpur,146,51,0
2025-06-11,rajasthan,bhilwara,84,15,2
2025-06-11,rajasthan,bikaner,58,25,1
2025-06-11,rajasthan,bundi,35,14,0
2025-06-11,rajasthan,chittaurgarh,8,0,0
2025-06-11,rajasthan,chittorgarh,31,13,1
2025-06-11,rajasthan,churu,61,21,14
2025-06-11,rajasthan,dausa,49,19,0
2025-06-11,rajasthan,deeg,0,1,0
2025-06-11,rajasthan,dhaulpur,1,1,0
2025-06-11,rajasthan,dholpur,60,9,1
2025-06-11,rajasthan,dungarpur,35,19,0
2025-06-11,rajasthan,ganganagar,31,11,0
2025-06-11,rajasthan,hanumangarh,53,4,0
2025-06-11,rajasthan,jaipur,226,75,1
2025-06-11,rajasthan,jaisalmer,14,6,0
2025-06-11,rajasthan,jalor,143,39,0
2025-06-11,rajasthan,jhalawar,69,11,0
2025-06-11,rajasthan,jhunjhunu,2,2,0
2025-06-11,rajasthan,jhunjhunun,72,11,1
2025-06-11,rajasthan,jodhpur,99,76,0
2025-06-11,rajasthan,karauli,80,20,1
2025-06-11,rajasthan,kota,57,22,5
2025-06-11,rajasthan,nagaur,125,30,0
2025-06-11,rajasthan,pali,75,26,3
2025-06-11,rajasthan,pratapgarh,31,10,0
2025-06-11,rajasthan,rajsamand,28,11,2
2025-06-11,rajasthan,sawai madhopur,48,20,1
2025-06-11,rajasthan,sikar,99,27,0
2025-06-11,rajasthan,sirohi,50,12,0
2025-06-11,rajasthan,tonk,60,17,2
2025-06-11,rajasthan,udaipur,98,64,0
2025-06-11,sikkim,east,3,2,0
2025-06-11,sikkim,east sikkim,2,3,0
2025-06-11,sikkim,north,2,0,0
2025-06-11,sikkim,north sikkim,1,0,0
2025-06-11,sikkim,south,2,4,0
2025-06-11,sikkim,south sikkim,0,2,0
2025-06-11,sikkim,west,0,2,0
2025-06-11,sikkim,west sikkim,1,1,0
2025-06-11,tamil nadu,ariyalur,15,6,0
2025-06-11,tamil nadu,chengalpattu,8,10,0
2025-06-11,tamil nadu,chennai,97,35,1
2025-06-11,tamil nadu,coimbatore,90,22,0
2025-06-11,tamil nadu,cuddalore,75,18,0
2025-06-11,tamil nadu,dharmapuri,71,15,0
2025-06-11,tamil nadu,dindigul,53,19,0
2025-06-11,tamil nadu,erode,49,19,0
2025-06-11,tamil nadu,kallakurichi,4,1,0
2025-06-11,tamil nadu,kancheepuram,76,54,0
2025-06-11,tamil nadu,kanniyakumari,20,1,0
2025-06-11,tamil nadu,kanyakumari,26,4,0
2025-06-11,tamil nadu,karur,35,10,0
2025-06-11,tamil nadu,krishnagiri,43,16,0
2025-06-11,tamil nadu,madurai,92,12,0
2025-06-11,tamil nadu,mayiladuthurai,3,1,0
2025-06-11,tamil nadu,nagapattinam,23,15,0
2025-06-11,tamil nadu,namakkal,19,13,0
2025-06-11,tamil nadu,perambalur,20,6,0
2025-06-11,tamil nadu,pudukkottai,57,33,0
2025-06-11,tamil nadu,ramanathapuram,45,12,0
2025-06-11,tamil nadu,ranipet,2,0,0
2025-06-11,tamil nadu,salem,69,25,6
2025-06-11,tamil nadu,sivaganga,35,16,0
2025-06-11,tamil nadu,tenkasi,14,0,0
2025-06-11,tamil nadu,thanjavur,53,16,0
2025-06-11,tamil nadu,the nilgiris,19,4,0
2025-06-11,tamil nadu,theni,37,8,0
2025-06-11,tamil nadu,thiruvarur,32,14,0
2025-06-11,tamil nadu,thoothukkudi,58,13,0
2025-06-11,tamil nadu,tiruchirappalli,55,26,0
2025-06-11,tamil nadu,tirunelveli,70,23,0
2025-06-11,tamil nadu,tirupattur,9,2,0
2025-06-11,tamil nadu,tiruppur,55,19,0
2025-06-11,tamil nadu,tiruvallur,115,41,0
2025-06-11,tamil nadu,tiruvannamalai,60,10,0
2025-06-11,tamil nadu,vellore,64,22,0
2025-06-11,tamil nadu,villupuram,60,15,0
2025-06-11,tamil nadu,viluppuram,54,14,0
2025-06-11,tamil nadu,virudhunagar,47,15,0
2025-06-11,telangana,adilabad,16,4,1
2025-06-11,telangana,bhadradri kothagudem,23,8,0
2025-06-11,telangana,hanumakonda,8,1,0
2025-06-11,telangana,hyderabad,110,22,27
2025-06-11,telangana,jagitial,10,3,0
2025-06-11,telangana,jangoan,7,1,0
2025-06-11,telangana,jayashankar bhupalpally,6,1,0
2025-06-11,telangana,jogulamba gadwal,11,3,0
2025-06-11,telangana,k.v. rangareddy,104,43,0
2025-06-11,telangana,kamareddy,24,1,0
2025-06-11,telangana,karimnagar,47,3,1
2025-06-11,telangana,khammam,37,9,0
2025-06-11,telangana,komaram bheem,13,1,0
2025-06-11,telangana,mahabubabad,11,4,0
2025-06-11,telangana,mahabubnagar,67,23,0
2025-06-11,telangana,mancherial,9,2,0
2025-06-11,telangana,medak,49,11,0
2025-06-11,telangana,medchal-malkajgiri,20,6,1
2025-06-11,telangana,medchal−malkajgiri,4,0,0
2025-06-11,telangana,mulugu,11,3,1
2025-06-11,telangana,nagarkurnool,7,0,0
2025-06-11,telangana,nalgonda,41,19,0
2025-06-11,telangana,narayanpet,12,0,0
2025-06-11,telangana,nirmal,19,1,0
2025-06-11,telangana,nizamabad,44,5,0
2025-06-11,telangana,peddapalli,4,0,0
2025-06-11,telangana,rajanna sircilla,2,0,0
2025-06-11,telangana,rangareddy,2,5,0
2025-06-11,telangana,sangareddy,15,6,0
2025-06-11,telangana,siddipet,6,2,0
2025-06-11,telangana,suryapet,21,0,0
2025-06-11,telangana,vikarabad,21,6,0
2025-06-11,telangana,wanaparthy,10,4,0
2025-06-11,telangana,warangal,14,1,0
2025-06-11,telangana,warangal rural,8,1,0
2025-06-11,telangana,warangal urban,4,1,0
2025-06-11,telangana,yadadri.,8,2,0
2025-06-11,tripura,dhalai,7,5,0
2025-06-11,tripura,gomati,4,1,0
2025-06-11,tripura,khowai,3,1,0
2025-06-11,tripura,north tripura,7,2,1
2025-06-11,tripura,sepahijala,11,5,0
2025-06-11,tripura,south tripura,6,10,1
2025-06-11,tripura,unakoti,5,4,0
2025-06-11,tripura,west tripura,21,7,0
2025-06-11,uttar pradesh,agra,117,68,1
2025-06-11,uttar pradesh,aligarh,76,56,1
2025-06-11,uttar pradesh,allahabad,77,48,1
2025-06-11,uttar pradesh,ambedkar nagar,44,25,0
2025-06-11,uttar pradesh,amethi,48,15,0
2025-06-11,uttar pradesh,amroha,57,15,0
2025-06-11,uttar pradesh,auraiya,34,11,0
2025-06-11,uttar pradesh,ayodhya,10,1,0
2025-06-11,uttar pradesh,azamgarh,50,135,6
2025-06-11,uttar pradesh,baghpat,46,15,1
2025-06-11,uttar pradesh,bahraich,73,107,15
2025-06-11,uttar pradesh,ballia,36,51,0
2025-06-11,uttar pradesh,balrampur,35,41,1
2025-06-11,uttar pradesh,banda,33,27,0
2025-06-11,uttar pradesh,bara banki,65,31,1
2025-06-11,uttar pradesh,barabanki,2,1,0
2025-06-11,uttar pradesh,bareilly,135,59,3
2025-06-11,uttar pradesh,basti,92,44,1
2025-06-11,uttar pradesh,bhadohi,5,0,0
2025-06-11,uttar pradesh,bijnor,123,28,2
2025-06-11,uttar pradesh,budaun,85,48,2
2025-06-11,uttar pradesh,bulandshahr,110,48,2
2025-06-11,uttar pradesh,chandauli,38,44,0
2025-06-11,uttar pradesh,chitrakoot,35,15,0
2025-06-11,uttar pradesh,deoria,45,28,1
2025-06-11,uttar pradesh,etah,53,36,1
2025-06-11,uttar pradesh,etawah,41,17,0
2025-06-11,uttar pradesh,faizabad,72,29,0
2025-06-11,uttar pradesh,farrukhabad,29,38,3
2025-06-11,uttar pradesh,fatehpur,64,35,10
2025-06-11,uttar pradesh,firozabad,55,42,3
2025-06-11,uttar pradesh,gautam buddha nagar,39,37,4
2025-06-11,uttar pradesh,ghaziabad,78,64,1
2025-06-11,uttar pradesh,ghazipur,47,76,1
2025-06-11,uttar pradesh,gonda,90,49,1
2025-06-11,uttar pradesh,gorakhpur,64,61,7
2025-06-11,uttar pradesh,hamirpur,39,17,0
2025-06-11,uttar pradesh,hapur,32,15,0
2025-06-11,uttar pradesh,hardoi,121,91,2
2025-06-11,uttar pradesh,hathras,46,17,1
2025-06-11,uttar pradesh,jalaun,19,11,1
2025-06-11,uttar pradesh,jaunpur,38,75,0
2025-06-11,uttar pradesh,jhansi,44,26,1
2025-06-11,uttar pradesh,kannauj,45,33,4
2025-06-11,uttar pradesh,kanpur dehat,49,17,2
2025-06-11,uttar pradesh,kanpur nagar,71,56,0
2025-06-11,uttar pradesh,kasganj,34,19,4
2025-06-11,uttar pradesh,kaushambi,50,17,0
2025-06-11,uttar pradesh,kheri,93,73,6
2025-06-11,uttar pradesh,kushinagar,74,45,1
2025-06-11,uttar pradesh,kushinagar *,1,0,0
2025-06-11,uttar pradesh,lalitpur,57,8,0
2025-06-11,uttar pradesh,lucknow,62,58,4
2025-06-11,uttar pradesh,maharajganj,63,49,2
2025-06-11,uttar pradesh,mahoba,28,7,0
2025-06-11,uttar pradesh,mainpuri,33,35,1
2025-06-11,uttar pradesh,mathura,61,49,8
2025-06-11,uttar pradesh,mau,16,40,0
2025-06-11,uttar pradesh,meerut,131,46,3
2025-06-11,uttar pradesh,mirzapur,52,43,0
2025-06-11,uttar pradesh,moradabad,133,28,8
2025-06-11,uttar pradesh,muzaffarnagar,91,38,3
2025-06-11,uttar pradesh,pilibhit,45,14,2
2025-06-11,uttar pradesh,pratapgarh,72,51,0
2025-06-11,uttar pradesh,prayagraj,7,12,0
2025-06-11,uttar pradesh,rae bareli,76,22,0
2025-06-11,uttar pradesh,rampur,68,26,7
2025-06-11,uttar pradesh,saharanpur,123,27,0
2025-06-11,uttar pradesh,sambhal,57,44,3
2025-06-11,uttar pradesh,sant kabir nagar,36,28,0
2025-06-11,uttar pradesh,sant ravidas nagar,26,24,0
2025-06-11,uttar pradesh,sant ravidas nagar bhadohi,1,0,0
2025-06-11,uttar pradesh,shahjahanpur,98,41,1
